,tube_assembly_id,supplier,bracket_pricing,quantity,cost,component_id_1_name,component_1_weight,quantity_1,component_id_2_name,component_2_weight,quantity_2,component_id_3_name,component_3_weight,quantity_3,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_2x,end_a,end_x,year,month,day
18829,TA-18706,S-0066,Yes,1,26.68829254,NUT-SWIVEL,0.129,1,SLEEVE-FACE SEAL,0.005,1,ELBOW-90 DEG,0.243,1,SP-0029,22.22,2.11,118,5,38.1,N,N,EF-003,EF-003,2013,10,1005
18830,TA-18706,S-0066,Yes,2,16.49761021,NUT-SWIVEL,0.129,1,SLEEVE-FACE SEAL,0.005,1,ELBOW-90 DEG,0.243,1,SP-0029,22.22,2.11,118,5,38.1,N,N,EF-003,EF-003,2013,10,1005
18831,TA-18706,S-0066,Yes,5,10.3826444,NUT-SWIVEL,0.129,1,SLEEVE-FACE SEAL,0.005,1,ELBOW-90 DEG,0.243,1,SP-0029,22.22,2.11,118,5,38.1,N,N,EF-003,EF-003,2013,10,1005
18832,TA-18706,S-0066,Yes,10,8.343395114,NUT-SWIVEL,0.129,1,SLEEVE-FACE SEAL,0.005,1,ELBOW-90 DEG,0.243,1,SP-0029,22.22,2.11,118,5,38.1,N,N,EF-003,EF-003,2013,10,1005
18833,TA-18706,S-0066,Yes,25,7.122071187,NUT-SWIVEL,0.129,1,SLEEVE-FACE SEAL,0.005,1,ELBOW-90 DEG,0.243,1,SP-0029,22.22,2.11,118,5,38.1,N,N,EF-003,EF-003,2013,10,1005
18834,TA-18706,S-0066,Yes,50,6.779877923,NUT-SWIVEL,0.129,1,SLEEVE-FACE SEAL,0.005,1,ELBOW-90 DEG,0.243,1,SP-0029,22.22,2.11,118,5,38.1,N,N,EF-003,EF-003,2013,10,1005
18835,TA-18706,S-0066,Yes,100,6.626864675,NUT-SWIVEL,0.129,1,SLEEVE-FACE SEAL,0.005,1,ELBOW-90 DEG,0.243,1,SP-0029,22.22,2.11,118,5,38.1,N,N,EF-003,EF-003,2013,10,1005
18836,TA-18706,S-0066,Yes,250,6.535056726,NUT-SWIVEL,0.129,1,SLEEVE-FACE SEAL,0.005,1,ELBOW-90 DEG,0.243,1,SP-0029,22.22,2.11,118,5,38.1,N,N,EF-003,EF-003,2013,10,1005
18837,TA-18707,S-0066,Yes,1,32.44715479,CONNECTOR-ORFS,1.88,1,BOSS,0.783,1,ELBOW-90 DEG,nan,1,SP-0029,22.22,2.11,101,3,38.1,N,N,EF-003,EF-003,2013,10,1005
18838,TA-18707,S-0066,Yes,2,22.25647246,CONNECTOR-ORFS,1.88,1,BOSS,0.783,1,ELBOW-90 DEG,nan,1,SP-0029,22.22,2.11,101,3,38.1,N,N,EF-003,EF-003,2013,10,1005
18839,TA-18707,S-0066,Yes,5,16.14150665,CONNECTOR-ORFS,1.88,1,BOSS,0.783,1,ELBOW-90 DEG,nan,1,SP-0029,22.22,2.11,101,3,38.1,N,N,EF-003,EF-003,2013,10,1005
18840,TA-18707,S-0066,Yes,10,14.10225736,CONNECTOR-ORFS,1.88,1,BOSS,0.783,1,ELBOW-90 DEG,nan,1,SP-0029,22.22,2.11,101,3,38.1,N,N,EF-003,EF-003,2013,10,1005
18841,TA-18707,S-0066,Yes,25,12.88093344,CONNECTOR-ORFS,1.88,1,BOSS,0.783,1,ELBOW-90 DEG,nan,1,SP-0029,22.22,2.11,101,3,38.1,N,N,EF-003,EF-003,2013,10,1005
18842,TA-18707,S-0066,Yes,50,12.53874017,CONNECTOR-ORFS,1.88,1,BOSS,0.783,1,ELBOW-90 DEG,nan,1,SP-0029,22.22,2.11,101,3,38.1,N,N,EF-003,EF-003,2013,10,1005
18843,TA-18707,S-0066,Yes,100,12.38572692,CONNECTOR-ORFS,1.88,1,BOSS,0.783,1,ELBOW-90 DEG,nan,1,SP-0029,22.22,2.11,101,3,38.1,N,N,EF-003,EF-003,2013,10,1005
18844,TA-18707,S-0066,Yes,250,12.29391898,CONNECTOR-ORFS,1.88,1,BOSS,0.783,1,ELBOW-90 DEG,nan,1,SP-0029,22.22,2.11,101,3,38.1,N,N,EF-003,EF-003,2013,10,1005
18845,TA-18714,S-0066,Yes,1,363.8349015,ELBOW,0.164,1,FLANGE-WELD,0.026,1,,nan,0,SP-0046,42.7,4.8,307,3,110,N,N,EF-021,EF-021,2014,7,1278
18846,TA-18714,S-0066,Yes,3,155.172126,ELBOW,0.164,1,FLANGE-WELD,0.026,1,,nan,0,SP-0046,42.7,4.8,307,3,110,N,N,EF-021,EF-021,2014,7,1278
18847,TA-18714,S-0066,Yes,5,113.4468042,ELBOW,0.164,1,FLANGE-WELD,0.026,1,,nan,0,SP-0046,42.7,4.8,307,3,110,N,N,EF-021,EF-021,2014,7,1278
18848,TA-18714,S-0066,Yes,7,95.55538245,ELBOW,0.164,1,FLANGE-WELD,0.026,1,,nan,0,SP-0046,42.7,4.8,307,3,110,N,N,EF-021,EF-021,2014,7,1278
18849,TA-18714,S-0066,Yes,9,85.6178675,ELBOW,0.164,1,FLANGE-WELD,0.026,1,,nan,0,SP-0046,42.7,4.8,307,3,110,N,N,EF-021,EF-021,2014,7,1278
18850,TA-18719,S-0066,Yes,1,21.42185474,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,119,3,19.05,N,N,EF-008,EF-008,2013,8,954
18851,TA-18719,S-0066,Yes,2,11.8571357,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,119,3,19.05,N,N,EF-008,EF-008,2013,8,954
18852,TA-18719,S-0066,Yes,5,6.117747868,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,119,3,19.05,N,N,EF-008,EF-008,2013,8,954
18853,TA-18719,S-0066,Yes,10,4.206473295,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,119,3,19.05,N,N,EF-008,EF-008,2013,8,954
18854,TA-18719,S-0066,Yes,25,3.057482904,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,119,3,19.05,N,N,EF-008,EF-008,2013,8,954
18855,TA-18719,S-0066,Yes,50,2.743110231,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,119,3,19.05,N,N,EF-008,EF-008,2013,8,954
18856,TA-18719,S-0066,Yes,100,2.601225219,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,119,3,19.05,N,N,EF-008,EF-008,2013,8,954
18857,TA-18719,S-0066,Yes,250,2.514981388,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,119,3,19.05,N,N,EF-008,EF-008,2013,8,954
18858,TA-18720,S-0066,Yes,1,22.03390774,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,185,4,19.05,N,N,EF-008,EF-008,2013,6,883
18859,TA-18720,S-0066,Yes,2,12.4691887,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,185,4,19.05,N,N,EF-008,EF-008,2013,6,883
18860,TA-18720,S-0066,Yes,5,6.72980086,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,185,4,19.05,N,N,EF-008,EF-008,2013,6,883
18861,TA-18720,S-0066,Yes,10,4.818526288,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,185,4,19.05,N,N,EF-008,EF-008,2013,6,883
18862,TA-18720,S-0066,Yes,25,3.669535897,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,185,4,19.05,N,N,EF-008,EF-008,2013,6,883
18863,TA-18720,S-0066,Yes,50,3.355163223,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,185,4,19.05,N,N,EF-008,EF-008,2013,6,883
18864,TA-18720,S-0066,Yes,100,3.213278211,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,185,4,19.05,N,N,EF-008,EF-008,2013,6,883
18865,TA-18720,S-0066,Yes,250,3.127034381,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,185,4,19.05,N,N,EF-008,EF-008,2013,6,883
18866,TA-18722,S-0066,Yes,1,21.96713832,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,177,4,19.05,N,N,EF-008,EF-008,2013,6,883
18867,TA-18722,S-0066,Yes,2,12.40241928,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,177,4,19.05,N,N,EF-008,EF-008,2013,6,883
18868,TA-18722,S-0066,Yes,5,6.663031443,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,177,4,19.05,N,N,EF-008,EF-008,2013,6,883
18869,TA-18722,S-0066,Yes,10,4.75175687,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,177,4,19.05,N,N,EF-008,EF-008,2013,6,883
18870,TA-18722,S-0066,Yes,25,3.60276648,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,177,4,19.05,N,N,EF-008,EF-008,2013,6,883
18871,TA-18722,S-0066,Yes,50,3.288393806,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,177,4,19.05,N,N,EF-008,EF-008,2013,6,883
18872,TA-18722,S-0066,Yes,100,3.146508794,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,177,4,19.05,N,N,EF-008,EF-008,2013,6,883
18873,TA-18722,S-0066,Yes,250,3.063047022,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0039,6.35,0.71,177,4,19.05,N,N,EF-008,EF-008,2013,6,883
18874,TA-18724,S-0066,Yes,1,20.80980175,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,45,3,25.4,N,N,EF-008,EF-008,2013,7,919
18875,TA-18724,S-0066,Yes,2,11.24508271,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,45,3,25.4,N,N,EF-008,EF-008,2013,7,919
18876,TA-18724,S-0066,Yes,5,5.508476934,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,45,3,25.4,N,N,EF-008,EF-008,2013,7,919
18877,TA-18724,S-0066,Yes,10,3.594420302,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,45,3,25.4,N,N,EF-008,EF-008,2013,7,919
18878,TA-18724,S-0066,Yes,25,2.445429912,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,45,3,25.4,N,N,EF-008,EF-008,2013,7,919
18879,TA-18724,S-0066,Yes,50,2.131057238,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,45,3,25.4,N,N,EF-008,EF-008,2013,7,919
18880,TA-18724,S-0066,Yes,100,1.989172226,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,45,3,25.4,N,N,EF-008,EF-008,2013,7,919
18881,TA-18724,S-0066,Yes,250,1.905710454,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,45,3,25.4,N,N,EF-008,EF-008,2013,7,919
18882,TA-18726,S-0066,Yes,1,20.53994202,NUT-INV FLARED,0.014,2,,nan,0,,nan,0,SP-0019,9.52,0.71,15,3,31.75,N,N,EF-008,EF-008,2013,6,883
18883,TA-18726,S-0066,Yes,2,10.97522298,NUT-INV FLARED,0.014,2,,nan,0,,nan,0,SP-0019,9.52,0.71,15,3,31.75,N,N,EF-008,EF-008,2013,6,883
18884,TA-18726,S-0066,Yes,5,5.235835146,NUT-INV FLARED,0.014,2,,nan,0,,nan,0,SP-0019,9.52,0.71,15,3,31.75,N,N,EF-008,EF-008,2013,6,883
18885,TA-18726,S-0066,Yes,10,3.324560574,NUT-INV FLARED,0.014,2,,nan,0,,nan,0,SP-0019,9.52,0.71,15,3,31.75,N,N,EF-008,EF-008,2013,6,883
18886,TA-18726,S-0066,Yes,25,2.175570183,NUT-INV FLARED,0.014,2,,nan,0,,nan,0,SP-0019,9.52,0.71,15,3,31.75,N,N,EF-008,EF-008,2013,6,883
18887,TA-18726,S-0066,Yes,50,1.86119751,NUT-INV FLARED,0.014,2,,nan,0,,nan,0,SP-0019,9.52,0.71,15,3,31.75,N,N,EF-008,EF-008,2013,6,883
18888,TA-18726,S-0066,Yes,100,1.719312498,NUT-INV FLARED,0.014,2,,nan,0,,nan,0,SP-0019,9.52,0.71,15,3,31.75,N,N,EF-008,EF-008,2013,6,883
18889,TA-18726,S-0066,Yes,250,1.633068667,NUT-INV FLARED,0.014,2,,nan,0,,nan,0,SP-0019,9.52,0.71,15,3,31.75,N,N,EF-008,EF-008,2013,6,883
18890,TA-18727,S-0066,Yes,1,20.64287821,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,29,2,31.75,N,N,EF-018,EF-018,2013,8,944
18891,TA-18727,S-0066,Yes,2,11.07815917,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,29,2,31.75,N,N,EF-018,EF-018,2013,8,944
18892,TA-18727,S-0066,Yes,5,5.338771331,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,29,2,31.75,N,N,EF-018,EF-018,2013,8,944
18893,TA-18727,S-0066,Yes,10,3.4247147,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,29,2,31.75,N,N,EF-018,EF-018,2013,8,944
18894,TA-18727,S-0066,Yes,25,2.278506368,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,29,2,31.75,N,N,EF-018,EF-018,2013,8,944
18895,TA-18727,S-0066,Yes,50,1.961351636,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,29,2,31.75,N,N,EF-018,EF-018,2013,8,944
18896,TA-18727,S-0066,Yes,100,1.819466624,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,29,2,31.75,N,N,EF-018,EF-018,2013,8,944
18897,TA-18727,S-0066,Yes,250,1.736004852,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,29,2,31.75,N,N,EF-018,EF-018,2013,8,944
18898,TA-18730,S-0072,Yes,1,1.944659281,NUT-FLARED,,2,SLEEVE-FLARED,,2,,nan,0,SP-0035,22.22,1.65,37,1,63.5,N,N,EF-018,EF-018,2013,1,747
18899,TA-18730,S-0072,Yes,1,8.616036901,NUT-FLARED,,2,SLEEVE-FLARED,,2,,nan,0,SP-0035,22.22,1.65,37,1,63.5,N,N,EF-018,EF-018,2013,4,838
18900,TA-18732,S-0066,Yes,1,20.44813407,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,9,2,19.05,N,N,EF-008,EF-008,2013,7,933
18901,TA-18732,S-0066,Yes,2,10.88341503,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,9,2,19.05,N,N,EF-008,EF-008,2013,7,933
18902,TA-18732,S-0066,Yes,5,5.144027197,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,9,2,19.05,N,N,EF-008,EF-008,2013,7,933
18903,TA-18732,S-0066,Yes,10,3.229970566,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,9,2,19.05,N,N,EF-008,EF-008,2013,7,933
18904,TA-18732,S-0066,Yes,25,2.083762234,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,9,2,19.05,N,N,EF-008,EF-008,2013,7,933
18905,TA-18732,S-0066,Yes,50,1.766607502,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,9,2,19.05,N,N,EF-008,EF-008,2013,7,933
18906,TA-18732,S-0066,Yes,100,1.62472249,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,9,2,19.05,N,N,EF-008,EF-008,2013,7,933
18907,TA-18732,S-0066,Yes,250,1.541260718,NUT-FLARED,0.009,2,,nan,0,,nan,0,SP-0019,6.35,0.71,9,2,19.05,N,N,EF-008,EF-008,2013,7,933
18908,TA-18742,S-0066,Yes,1,22.32602394,NUT,0.012,2,SLEEVE-FLARED,0.046,2,,nan,0,SP-0035,6.35,0.89,109,8,19.05,N,N,EF-018,EF-018,2013,8,954
18909,TA-18742,S-0066,Yes,2,12.7613049,NUT,0.012,2,SLEEVE-FLARED,0.046,2,,nan,0,SP-0035,6.35,0.89,109,8,19.05,N,N,EF-018,EF-018,2013,8,954
18910,TA-18742,S-0066,Yes,5,7.021917061,NUT,0.012,2,SLEEVE-FLARED,0.046,2,,nan,0,SP-0035,6.35,0.89,109,8,19.05,N,N,EF-018,EF-018,2013,8,954
18911,TA-18742,S-0066,Yes,10,5.10786043,NUT,0.012,2,SLEEVE-FLARED,0.046,2,,nan,0,SP-0035,6.35,0.89,109,8,19.05,N,N,EF-018,EF-018,2013,8,954
18912,TA-18742,S-0066,Yes,25,3.961652098,NUT,0.012,2,SLEEVE-FLARED,0.046,2,,nan,0,SP-0035,6.35,0.89,109,8,19.05,N,N,EF-018,EF-018,2013,8,954
18913,TA-18742,S-0066,Yes,50,3.644497365,NUT,0.012,2,SLEEVE-FLARED,0.046,2,,nan,0,SP-0035,6.35,0.89,109,8,19.05,N,N,EF-018,EF-018,2013,8,954
18914,TA-18742,S-0066,Yes,100,3.502612353,NUT,0.012,2,SLEEVE-FLARED,0.046,2,,nan,0,SP-0035,6.35,0.89,109,8,19.05,N,N,EF-018,EF-018,2013,8,954
18915,TA-18742,S-0066,Yes,250,3.419150582,NUT,0.012,2,SLEEVE-FLARED,0.046,2,,nan,0,SP-0035,6.35,0.89,109,8,19.05,N,N,EF-018,EF-018,2013,8,954
18916,TA-18743,S-0041,Yes,1,25.82585423,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.65,52,3,31.75,N,N,EF-018,EF-018,2013,2,782
18917,TA-18743,S-0041,Yes,6,6.103837572,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.65,52,3,31.75,N,N,EF-018,EF-018,2013,2,782
18918,TA-18743,S-0041,Yes,20,2.462122266,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.65,52,3,31.75,N,N,EF-018,EF-018,2013,2,782
18919,TA-18744,S-0072,Yes,1,1.986390167,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.65,185,9,38.1,N,N,EF-018,EF-018,2011,6,152
18920,TA-18744,S-0072,Yes,1,2.158877829,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.65,185,9,38.1,N,N,EF-018,EF-018,2011,6,152
18921,TA-18745,S-0066,Yes,1,21.51644475,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.24,37,1,50.8,N,N,EF-018,EF-018,2013,11,1037
18922,TA-18745,S-0066,Yes,2,11.95172571,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.24,37,1,50.8,N,N,EF-018,EF-018,2013,11,1037
18923,TA-18745,S-0066,Yes,5,6.212337876,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.24,37,1,50.8,N,N,EF-018,EF-018,2013,11,1037
18924,TA-18745,S-0066,Yes,10,4.298281244,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.24,37,1,50.8,N,N,EF-018,EF-018,2013,11,1037
18925,TA-18745,S-0066,Yes,25,3.152072912,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.24,37,1,50.8,N,N,EF-018,EF-018,2013,11,1037
18926,TA-18745,S-0066,Yes,50,2.83491818,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.24,37,1,50.8,N,N,EF-018,EF-018,2013,11,1037
18927,TA-18745,S-0066,Yes,100,2.695815227,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.24,37,1,50.8,N,N,EF-018,EF-018,2013,11,1037
18928,TA-18745,S-0066,Yes,250,2.609571396,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.24,37,1,50.8,N,N,EF-018,EF-018,2013,11,1037
18929,TA-18749,S-0072,Yes,1,6.128876104,NUT-FLARED,0.019,2,SLEEVE-ORFS,0.005,2,,nan,0,SP-0035,25.4,1.65,64,3,50.8,N,N,EF-018,EF-018,2013,1,747
18930,TA-18749,S-0072,Yes,1,5.614195178,NUT-FLARED,0.019,2,SLEEVE-ORFS,0.005,2,,nan,0,SP-0035,25.4,1.65,64,3,50.8,N,N,EF-018,EF-018,2013,1,747
18931,TA-18765,S-0072,Yes,1,4.159178291,NUT-SWIVEL,0.015,1,SLEEVE-ORFS,0.022,1,FLANGE,nan,1,SP-0035,9.52,0.89,36,2,31.75,N,N,EF-003,EF-003,2013,1,747
18932,TA-18766,S-0072,Yes,2,19.23793838,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,151,5,50.8,N,N,EF-003,EF-003,2013,4,825
18933,TA-18766,S-0072,Yes,4,14.27196297,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,151,5,50.8,N,N,EF-003,EF-003,2013,4,825
18934,TA-18766,S-0072,Yes,6,12.08526455,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,151,5,50.8,N,N,EF-003,EF-003,2013,4,825
18935,TA-18766,S-0072,Yes,8,10.49392677,NUT-SWIVEL,0.044,2,SLEEVE-ORFS,0.009,2,,nan,0,SP-0029,15.88,1.24,151,5,50.8,N,N,EF-003,EF-003,2013,4,825
18936,TA-18781,S-0072,Yes,1,3.558253535,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.65,72,2,50.8,N,N,EF-018,EF-018,2013,1,747
18937,TA-18781,S-0072,Yes,1,3.04079055,SLEEVE-FITTING,0.009,2,NUT-FITTING,0.006,2,,nan,0,SP-0035,15.88,1.65,72,2,50.8,N,N,EF-018,EF-018,2013,1,747
18938,TA-18782,S-0062,Yes,2,41.29410259,,nan,0,,nan,0,,nan,0,SP-0028,25.4,1.65,52,2,63.5,N,N,EF-003,EF-009,2011,5,151
18939,TA-18782,S-0062,Yes,3,28.54114387,,nan,0,,nan,0,,nan,0,SP-0028,25.4,1.65,52,2,63.5,N,N,EF-003,EF-009,2011,5,151
18940,TA-18782,S-0062,Yes,4,22.16744657,,nan,0,,nan,0,,nan,0,SP-0028,25.4,1.65,52,2,63.5,N,N,EF-003,EF-009,2011,5,151
18941,TA-18785,S-0072,Yes,3,10.04879732,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,40,3,19.05,N,N,EF-018,EF-018,2013,8,944
18942,TA-18785,S-0072,Yes,5,7.539380046,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,40,3,19.05,N,N,EF-018,EF-018,2013,8,944
18943,TA-18785,S-0072,Yes,7,5.413886926,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,40,3,19.05,N,N,EF-018,EF-018,2013,8,944
18944,TA-18785,S-0072,Yes,9,4.874167469,NUT,0.636,2,SLEEVE,0.225,2,,nan,0,SP-0035,9.52,0.89,40,3,19.05,N,N,EF-018,EF-018,2013,8,944
18945,TA-18787,S-0072,Yes,1,3.894882681,NUT-FLARED,0.332,2,SLEEVE-FLARED,0.418,2,,nan,0,SP-0035,12.7,1.65,176,6,38.1,N,N,EF-018,EF-018,2013,1,747
18946,TA-18788,S-0062,Yes,5,26.48520223,FLANGE,0.154,1,,nan,0,,nan,0,SP-0028,25.4,1.65,51,2,38.1,N,Y,EF-009,EF-003,2014,5,1235
18947,TA-18788,S-0062,Yes,5,26.48520223,FLANGE,0.154,1,,nan,0,,nan,0,SP-0028,25.4,1.65,51,2,38.1,N,Y,EF-009,EF-003,2014,4,1216
18948,TA-18788,S-0062,Yes,10,17.65772884,FLANGE,0.154,1,,nan,0,,nan,0,SP-0028,25.4,1.65,51,2,38.1,N,Y,EF-009,EF-003,2014,5,1235
18949,TA-18788,S-0062,Yes,10,17.65772884,FLANGE,0.154,1,,nan,0,,nan,0,SP-0028,25.4,1.65,51,2,38.1,N,Y,EF-009,EF-003,2014,4,1216
18950,TA-18788,S-0062,Yes,20,12.624984,FLANGE,0.154,1,,nan,0,,nan,0,SP-0028,25.4,1.65,51,2,38.1,N,Y,EF-009,EF-003,2014,5,1235
18951,TA-18788,S-0062,Yes,20,12.624984,FLANGE,0.154,1,,nan,0,,nan,0,SP-0028,25.4,1.65,51,2,38.1,N,Y,EF-009,EF-003,2014,4,1216
18952,TA-18793,S-0072,Yes,1,4.337230071,NUT-SWIVEL,0.015,2,SLEEVE-ORFS,0.022,2,,nan,0,SP-0028,9.52,0.89,40,2,19.05,N,N,EF-003,EF-003,2013,1,747
18953,TA-18794,S-0072,Yes,1,17.97488357,ADAPTER-O LINE,,1,SLEEVE-FITTING,0.033,1,NUT-FITTING,nan,1,SP-0035,15.88,1.65,73,4,38.1,N,N,EF-018,EF-003,2014,8,1316
18954,TA-18794,S-0072,Yes,1,18.4895645,ADAPTER-O LINE,,1,SLEEVE-FITTING,0.033,1,NUT-FITTING,nan,1,SP-0035,15.88,1.65,73,4,38.1,N,N,EF-018,EF-003,2014,6,1257
18955,TA-18797,S-0064,Yes,10,11.29237771,NUT-FLARED,0.019,1,SLEEVE-ORFS,0.005,1,,nan,0,SP-0035,25.4,1.65,36,2,50.8,N,N,EF-018,EF-009,2011,5,144
18956,TA-18797,S-0064,Yes,20,7.656226526,NUT-FLARED,0.019,1,SLEEVE-ORFS,0.005,1,,nan,0,SP-0035,25.4,1.65,36,2,50.8,N,N,EF-018,EF-009,2011,5,144
18957,TA-18797,S-0064,Yes,30,6.446030836,NUT-FLARED,0.019,1,SLEEVE-ORFS,0.005,1,,nan,0,SP-0035,25.4,1.65,36,2,50.8,N,N,EF-018,EF-009,2011,5,144
18958,TA-18797,S-0064,Yes,40,5.839541962,NUT-FLARED,0.019,1,SLEEVE-ORFS,0.005,1,,nan,0,SP-0035,25.4,1.65,36,2,50.8,N,N,EF-018,EF-009,2011,5,144
18959,TA-18799,S-0072,Yes,1,5.199668379,NUT-FLARED,0.05,2,SLEEVE,0.39,2,,nan,0,SP-0035,19.05,1.24,53,3,50.8,N,Y,EF-018,EF-018,2013,1,747
18960,TA-18806,S-0072,Yes,1,5.847888139,FLANGE,0.033,1,NUT-FLARED,0.027,1,SLEEVE,nan,1,SP-0035,19.05,1.65,50,2,50.8,N,N,EF-003,EF-018,2013,1,747
18961,TA-18806,S-0072,Yes,1,6.390389655,FLANGE,0.033,1,NUT-FLARED,0.027,1,SLEEVE,nan,1,SP-0035,19.05,1.65,50,2,50.8,N,N,EF-003,EF-018,2013,1,747
18962,TA-18809,S-0072,Yes,10,10.69701708,NUT-SWIVEL,0.003,2,,0.034,0,SLEEVE-ORFS,0.025,1,SP-0028,6.35,0.89,93,10,12.7,N,N,EF-003,EF-003,2013,4,823
