,tube_assembly_id,supplier,bracket_pricing,quantity,cost,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_2x,end_a,end_x,year,month,day
29219,TA-20814,S-0066,Yes,1,28.1544376624,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,77.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
29220,TA-20814,S-0066,Yes,2,16.2945199001,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,77.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
29221,TA-20814,S-0066,Yes,5,9.18079488991,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,77.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
29222,TA-20814,S-0066,Yes,10,6.80769851382,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,77.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
29223,TA-20814,S-0066,Yes,25,5.38328427636,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,77.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
29224,TA-20814,S-0066,Yes,50,4.97710365396,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,77.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
29225,TA-20814,S-0066,Yes,100,4.7907056971,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,77.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
29226,TA-20814,S-0066,Yes,250,4.67664127574,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,77.0,3,38.1,N,N,EF-003,EF-003,2013,9,975
29227,TA-20824,S-0066,Yes,1,24.751979435,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0029,19.05,2.11,72.0,4,38.1,N,N,EF-003,EF-003,2013,10,1005
29228,TA-20824,S-0066,Yes,2,14.5612971072,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0029,19.05,2.11,72.0,4,38.1,N,N,EF-003,EF-003,2013,10,1005
29229,TA-20824,S-0066,Yes,5,8.44633129872,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0029,19.05,2.11,72.0,4,38.1,N,N,EF-003,EF-003,2013,10,1005
29230,TA-20824,S-0066,Yes,10,6.40986406859,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0029,19.05,2.11,72.0,4,38.1,N,N,EF-003,EF-003,2013,10,1005
29231,TA-20824,S-0066,Yes,25,5.18575808327,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0029,19.05,2.11,72.0,4,38.1,N,N,EF-003,EF-003,2013,10,1005
29232,TA-20824,S-0066,Yes,50,4.84634687825,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0029,19.05,2.11,72.0,4,38.1,N,N,EF-003,EF-003,2013,10,1005
29233,TA-20824,S-0066,Yes,100,4.69055157103,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0029,19.05,2.11,72.0,4,38.1,N,N,EF-003,EF-003,2013,10,1005
29234,TA-20824,S-0066,Yes,250,4.59874362213,C-1624,1.0,C-1631,1.0,C-1641,1.0,SP-0029,19.05,2.11,72.0,4,38.1,N,N,EF-003,EF-003,2013,10,1005
29235,TA-20825,S-0066,Yes,1,29.2728254035,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,9,38.1,N,N,EF-003,EF-003,2013,9,975
29236,TA-20825,S-0066,Yes,2,17.4129076412,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,9,38.1,N,N,EF-003,EF-003,2013,9,975
29237,TA-20825,S-0066,Yes,5,10.296400572,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,9,38.1,N,N,EF-003,EF-003,2013,9,975
29238,TA-20825,S-0066,Yes,10,7.92608625496,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,9,38.1,N,N,EF-003,EF-003,2013,9,975
29239,TA-20825,S-0066,Yes,25,6.50167201749,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,9,38.1,N,N,EF-003,EF-003,2013,9,975
29240,TA-20825,S-0066,Yes,50,6.09270933603,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,9,38.1,N,N,EF-003,EF-003,2013,9,975
29241,TA-20825,S-0066,Yes,100,5.90631137918,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,9,38.1,N,N,EF-003,EF-003,2013,9,975
29242,TA-20825,S-0066,Yes,250,5.79502901688,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,9,38.1,N,N,EF-003,EF-003,2013,9,975
29243,TA-20826,S-0066,Yes,1,25.7229180461,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,10,38.1,N,N,EF-003,EF-003,2013,9,975
29244,TA-20826,S-0066,Yes,2,15.5322357183,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,10,38.1,N,N,EF-003,EF-003,2013,9,975
29245,TA-20826,S-0066,Yes,5,9.41726990981,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,10,38.1,N,N,EF-003,EF-003,2013,9,975
29246,TA-20826,S-0066,Yes,10,7.38080267968,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,10,38.1,N,N,EF-003,EF-003,2013,9,975
29247,TA-20826,S-0066,Yes,25,6.15669669436,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,10,38.1,N,N,EF-003,EF-003,2013,9,975
29248,TA-20826,S-0066,Yes,50,5.81450343028,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,10,38.1,N,N,EF-003,EF-003,2013,9,975
29249,TA-20826,S-0066,Yes,100,5.66149018211,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,10,38.1,N,N,EF-003,EF-003,2013,9,975
29250,TA-20826,S-0066,Yes,250,5.56968223321,C-1623,1.0,C-1630,1.0,C-1647,1.0,SP-0029,15.88,1.65,179.0,10,38.1,N,N,EF-003,EF-003,2013,9,975
29251,TA-20831,S-0066,Yes,1,25.6505845106,C-1647,2.0,,0.0,,0.0,SP-0029,15.88,1.65,217.0,6,50.8,N,N,EF-003,EF-003,2013,9,975
29252,TA-20831,S-0066,Yes,2,15.4599021828,C-1647,2.0,,0.0,,0.0,SP-0029,15.88,1.65,217.0,6,50.8,N,N,EF-003,EF-003,2013,9,975
29253,TA-20831,S-0066,Yes,5,9.34771843337,C-1647,2.0,,0.0,,0.0,SP-0029,15.88,1.65,217.0,6,50.8,N,N,EF-003,EF-003,2013,9,975
29254,TA-20831,S-0066,Yes,10,7.30846914418,C-1647,2.0,,0.0,,0.0,SP-0029,15.88,1.65,217.0,6,50.8,N,N,EF-003,EF-003,2013,9,975
29255,TA-20831,S-0066,Yes,25,6.08436315886,C-1647,2.0,,0.0,,0.0,SP-0029,15.88,1.65,217.0,6,50.8,N,N,EF-003,EF-003,2013,9,975
29256,TA-20831,S-0066,Yes,50,5.74495195384,C-1647,2.0,,0.0,,0.0,SP-0029,15.88,1.65,217.0,6,50.8,N,N,EF-003,EF-003,2013,9,975
29257,TA-20831,S-0066,Yes,100,5.59193870567,C-1647,2.0,,0.0,,0.0,SP-0029,15.88,1.65,217.0,6,50.8,N,N,EF-003,EF-003,2013,9,975
29258,TA-20831,S-0066,Yes,250,5.49734869772,C-1647,2.0,,0.0,,0.0,SP-0029,15.88,1.65,217.0,6,50.8,N,N,EF-003,EF-003,2013,9,975
29259,TA-20832,S-0066,Yes,1,29.3173383485,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.41,151.0,2,50.8,N,N,EF-003,EF-003,2013,10,1005
29260,TA-20832,S-0066,Yes,2,17.4574205861,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.41,151.0,2,50.8,N,N,EF-003,EF-003,2013,10,1005
29261,TA-20832,S-0066,Yes,5,10.3409135169,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.41,151.0,2,50.8,N,N,EF-003,EF-003,2013,10,1005
29262,TA-20832,S-0066,Yes,10,7.97059919988,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.41,151.0,2,50.8,N,N,EF-003,EF-003,2013,10,1005
29263,TA-20832,S-0066,Yes,25,6.54618496241,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.41,151.0,2,50.8,N,N,EF-003,EF-003,2013,10,1005
29264,TA-20832,S-0066,Yes,50,6.13722228095,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.41,151.0,2,50.8,N,N,EF-003,EF-003,2013,10,1005
29265,TA-20832,S-0066,Yes,100,5.9508243241,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.41,151.0,2,50.8,N,N,EF-003,EF-003,2013,10,1005
29266,TA-20832,S-0066,Yes,250,5.8395419618,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.41,151.0,2,50.8,N,N,EF-003,EF-003,2013,10,1005
29267,TA-20833,S-0066,Yes,1,24.7631076712,C-1218,1.0,C-1647,1.0,,0.0,SP-0029,15.88,1.65,47.0,3,50.8,N,N,EF-003,EF-003,2013,9,975
29268,TA-20833,S-0066,Yes,2,14.5724253434,C-1218,1.0,C-1647,1.0,,0.0,SP-0029,15.88,1.65,47.0,3,50.8,N,N,EF-003,EF-003,2013,9,975
29269,TA-20833,S-0066,Yes,5,8.45745953495,C-1218,1.0,C-1647,1.0,,0.0,SP-0029,15.88,1.65,47.0,3,50.8,N,N,EF-003,EF-003,2013,9,975
29270,TA-20833,S-0066,Yes,10,6.41821024577,C-1218,1.0,C-1647,1.0,,0.0,SP-0029,15.88,1.65,47.0,3,50.8,N,N,EF-003,EF-003,2013,9,975
29271,TA-20833,S-0066,Yes,25,5.1968863195,C-1218,1.0,C-1647,1.0,,0.0,SP-0029,15.88,1.65,47.0,3,50.8,N,N,EF-003,EF-003,2013,9,975
29272,TA-20833,S-0066,Yes,50,4.85469305542,C-1218,1.0,C-1647,1.0,,0.0,SP-0029,15.88,1.65,47.0,3,50.8,N,N,EF-003,EF-003,2013,9,975
29273,TA-20833,S-0066,Yes,100,4.70167980726,C-1218,1.0,C-1647,1.0,,0.0,SP-0029,15.88,1.65,47.0,3,50.8,N,N,EF-003,EF-003,2013,9,975
29274,TA-20833,S-0066,Yes,250,4.60987185836,C-1218,1.0,C-1647,1.0,,0.0,SP-0029,15.88,1.65,47.0,3,50.8,N,N,EF-003,EF-003,2013,9,975
29275,TA-20836,S-0066,Yes,1,27.7788596896,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,41.0,3,25.4,N,N,EF-003,EF-003,2013,4,828
29276,TA-20836,S-0066,Yes,2,15.9189419273,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,41.0,3,25.4,N,N,EF-003,EF-003,2013,4,828
29277,TA-20836,S-0066,Yes,5,8.80521691714,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,41.0,3,25.4,N,N,EF-003,EF-003,2013,4,828
29278,TA-20836,S-0066,Yes,10,6.43212054105,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,41.0,3,25.4,N,N,EF-003,EF-003,2013,4,828
29279,TA-20836,S-0066,Yes,25,5.00770630359,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,41.0,3,25.4,N,N,EF-003,EF-003,2013,4,828
29280,TA-20836,S-0066,Yes,50,4.60152568119,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,41.0,3,25.4,N,N,EF-003,EF-003,2013,4,828
29281,TA-20836,S-0066,Yes,100,4.41512772433,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,41.0,3,25.4,N,N,EF-003,EF-003,2013,4,828
29282,TA-20836,S-0066,Yes,250,4.30106330297,C-1622,1.0,C-1629,1.0,C-1639,1.0,SP-0029,12.7,1.24,41.0,3,25.4,N,N,EF-003,EF-003,2013,4,828
29283,TA-20849,S-0066,Yes,1,29.7123907346,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.11,198.0,10,50.8,N,N,EF-003,EF-003,2013,10,1005
29284,TA-20849,S-0066,Yes,2,17.8524729723,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.11,198.0,10,50.8,N,N,EF-003,EF-003,2013,10,1005
29285,TA-20849,S-0066,Yes,5,10.7359659031,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.11,198.0,10,50.8,N,N,EF-003,EF-003,2013,10,1005
29286,TA-20849,S-0066,Yes,10,8.36286952699,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.11,198.0,10,50.8,N,N,EF-003,EF-003,2013,10,1005
29287,TA-20849,S-0066,Yes,25,6.94123734859,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.11,198.0,10,50.8,N,N,EF-003,EF-003,2013,10,1005
29288,TA-20849,S-0066,Yes,50,6.53227466713,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.11,198.0,10,50.8,N,N,EF-003,EF-003,2013,10,1005
29289,TA-20849,S-0066,Yes,100,6.34587671027,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.11,198.0,10,50.8,N,N,EF-003,EF-003,2013,10,1005
29290,TA-20849,S-0066,Yes,250,6.23459434797,C-1624,1.0,C-1631,1.0,C-1648,1.0,SP-0029,19.05,2.11,198.0,10,50.8,N,N,EF-003,EF-003,2013,10,1005
29291,TA-20851,S-0066,Yes,1,27.9318729378,C-1621,1.0,C-1628,1.0,C-1645,1.0,SP-0029,9.52,1.24,50.0,2,19.05,Y,N,EF-003,EF-003,2013,8,944
29292,TA-20851,S-0066,Yes,2,16.0719551755,C-1621,1.0,C-1628,1.0,C-1645,1.0,SP-0029,9.52,1.24,50.0,2,19.05,Y,N,EF-003,EF-003,2013,8,944
29293,TA-20851,S-0066,Yes,5,8.95823016531,C-1621,1.0,C-1628,1.0,C-1645,1.0,SP-0029,9.52,1.24,50.0,2,19.05,Y,N,EF-003,EF-003,2013,8,944
29294,TA-20851,S-0066,Yes,10,6.58513378922,C-1621,1.0,C-1628,1.0,C-1645,1.0,SP-0029,9.52,1.24,50.0,2,19.05,Y,N,EF-003,EF-003,2013,8,944
29295,TA-20851,S-0066,Yes,25,5.16071955175,C-1621,1.0,C-1628,1.0,C-1645,1.0,SP-0029,9.52,1.24,50.0,2,19.05,Y,N,EF-003,EF-003,2013,8,944
29296,TA-20851,S-0066,Yes,50,4.75453892935,C-1621,1.0,C-1628,1.0,C-1645,1.0,SP-0029,9.52,1.24,50.0,2,19.05,Y,N,EF-003,EF-003,2013,8,944
29297,TA-20851,S-0066,Yes,100,4.5681409725,C-1621,1.0,C-1628,1.0,C-1645,1.0,SP-0029,9.52,1.24,50.0,2,19.05,Y,N,EF-003,EF-003,2013,8,944
29298,TA-20851,S-0066,Yes,250,4.45407655114,C-1621,1.0,C-1628,1.0,C-1645,1.0,SP-0029,9.52,1.24,50.0,2,19.05,Y,N,EF-003,EF-003,2013,8,944
29299,TA-20855,S-0066,Yes,1,27.3865893625,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,15.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29300,TA-20855,S-0066,Yes,2,15.5266716002,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,15.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29301,TA-20855,S-0066,Yes,5,8.41016453097,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,15.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29302,TA-20855,S-0066,Yes,10,6.03706815488,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,15.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29303,TA-20855,S-0066,Yes,25,4.61543597647,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,15.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29304,TA-20855,S-0066,Yes,50,4.20647329502,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,15.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29305,TA-20855,S-0066,Yes,100,4.02007533816,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,15.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29306,TA-20855,S-0066,Yes,250,3.9060109168,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,15.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29307,TA-20858,S-0066,Yes,1,21.463585629,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,28.0,2,38.1,N,N,EF-003,EF-003,2013,4,828
29308,TA-20858,S-0066,Yes,2,11.8988665891,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,28.0,2,38.1,N,N,EF-003,EF-003,2013,4,828
29309,TA-20858,S-0066,Yes,5,6.16226081247,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,28.0,2,38.1,N,N,EF-003,EF-003,2013,4,828
29310,TA-20858,S-0066,Yes,10,4.24820418088,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,28.0,2,38.1,N,N,EF-003,EF-003,2013,4,828
29311,TA-20858,S-0066,Yes,25,3.09921379011,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,28.0,2,38.1,N,N,EF-003,EF-003,2013,4,828
29312,TA-20858,S-0066,Yes,50,2.78484111661,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,28.0,2,38.1,N,N,EF-003,EF-003,2013,4,828
29313,TA-20858,S-0066,Yes,100,2.64295610467,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,28.0,2,38.1,N,N,EF-003,EF-003,2013,4,828
29314,TA-20858,S-0066,Yes,250,2.55949433295,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,28.0,2,38.1,N,N,EF-003,EF-003,2013,4,828
29315,TA-20859,S-0066,Yes,1,27.4477946618,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,28.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29316,TA-20859,S-0066,Yes,2,15.5878768995,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,28.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29317,TA-20859,S-0066,Yes,5,8.4741518893,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,28.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29318,TA-20859,S-0066,Yes,10,6.10105551321,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,28.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29319,TA-20859,S-0066,Yes,25,4.67664127574,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,28.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29320,TA-20859,S-0066,Yes,50,4.27046065334,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,28.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29321,TA-20859,S-0066,Yes,100,4.08406269648,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,28.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29322,TA-20859,S-0066,Yes,250,3.96999827512,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,28.0,1,31.75,N,N,EF-003,EF-003,2013,7,913
29323,TA-20861,S-0066,Yes,1,27.7426929219,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,61.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
29324,TA-20861,S-0066,Yes,2,15.8827751596,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,61.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
29325,TA-20861,S-0066,Yes,5,8.7690501494,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,61.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
29326,TA-20861,S-0066,Yes,10,6.39595377331,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,61.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
29327,TA-20861,S-0066,Yes,25,4.97153953584,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,61.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
29328,TA-20861,S-0066,Yes,50,4.56535891344,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,61.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
29329,TA-20861,S-0066,Yes,100,4.37896095658,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,61.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
29330,TA-20861,S-0066,Yes,250,4.26489653522,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.71,61.0,3,31.75,N,N,EF-003,EF-003,2013,7,913
29331,TA-20863,S-0066,Yes,1,22.4762551259,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,167.0,5,38.1,N,N,EF-003,EF-003,2013,5,852
29332,TA-20863,S-0066,Yes,2,12.9115360861,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,167.0,5,38.1,N,N,EF-003,EF-003,2013,5,852
29333,TA-20863,S-0066,Yes,5,7.17214825036,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,167.0,5,38.1,N,N,EF-003,EF-003,2013,5,852
29334,TA-20863,S-0066,Yes,10,5.26087367783,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,167.0,5,38.1,N,N,EF-003,EF-003,2013,5,852
29335,TA-20863,S-0066,Yes,25,4.11188328706,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,167.0,5,38.1,N,N,EF-003,EF-003,2013,5,852
29336,TA-20863,S-0066,Yes,50,3.7947285545,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,167.0,5,38.1,N,N,EF-003,EF-003,2013,5,852
29337,TA-20863,S-0066,Yes,100,3.65562560162,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,167.0,5,38.1,N,N,EF-003,EF-003,2013,5,852
29338,TA-20863,S-0066,Yes,250,3.56938177084,C-1622,2.0,C-1629,2.0,,0.0,SP-0029,12.7,1.24,167.0,5,38.1,N,N,EF-003,EF-003,2013,5,852
29339,TA-20867,S-0066,Yes,1,120.112617751,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.89,90.0,5,31.75,N,N,EF-003,EF-003,2014,1,1118
29340,TA-20867,S-0066,Yes,2,41.2801922959,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.89,90.0,5,31.75,N,N,EF-003,EF-003,2014,1,1118
29341,TA-20867,S-0066,Yes,5,25.5142636168,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.89,90.0,5,31.75,N,N,EF-003,EF-003,2014,1,1118
29342,TA-20867,S-0066,Yes,7,18.756642166,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.89,90.0,5,31.75,N,N,EF-003,EF-003,2014,1,1118
29343,TA-20867,S-0066,Yes,9,15.0036444974,C-1621,2.0,C-1628,2.0,,0.0,SP-0029,9.52,0.89,90.0,5,31.75,N,N,EF-003,EF-003,2014,1,1118
29344,TA-20869,S-0066,Yes,1,29.8514936875,C-1231,1.0,C-1914,1.0,,0.0,SP-0029,22.22,2.11,196.0,2,63.5,N,N,NONE,EF-023,2013,10,1005
29345,TA-20869,S-0066,Yes,2,19.6608113597,C-1231,1.0,C-1914,1.0,,0.0,SP-0029,22.22,2.11,196.0,2,63.5,N,N,NONE,EF-023,2013,10,1005
29346,TA-20869,S-0066,Yes,5,13.5458455512,C-1231,1.0,C-1914,1.0,,0.0,SP-0029,22.22,2.11,196.0,2,63.5,N,N,NONE,EF-023,2013,10,1005
29347,TA-20869,S-0066,Yes,10,11.5093783211,C-1231,1.0,C-1914,1.0,,0.0,SP-0029,22.22,2.11,196.0,2,63.5,N,N,NONE,EF-023,2013,10,1005
29348,TA-20869,S-0066,Yes,25,10.2852723358,C-1231,1.0,C-1914,1.0,,0.0,SP-0029,22.22,2.11,196.0,2,63.5,N,N,NONE,EF-023,2013,10,1005
29349,TA-20869,S-0066,Yes,50,9.94586113074,C-1231,1.0,C-1914,1.0,,0.0,SP-0029,22.22,2.11,196.0,2,63.5,N,N,NONE,EF-023,2013,10,1005
29350,TA-20869,S-0066,Yes,100,9.79006582352,C-1231,1.0,C-1914,1.0,,0.0,SP-0029,22.22,2.11,196.0,2,63.5,N,N,NONE,EF-023,2013,10,1005
29351,TA-20869,S-0066,Yes,250,9.69825787462,C-1231,1.0,C-1914,1.0,,0.0,SP-0029,22.22,2.11,196.0,2,63.5,N,N,NONE,EF-023,2013,10,1005
29352,TA-20872,S-0066,Yes,1,21.0935717743,C-1312,2.0,,0.0,,0.0,SP-0019,6.35,0.71,71.0,4,19.05,N,N,EF-008,EF-008,2013,7,926
29353,TA-20872,S-0066,Yes,2,11.5288527345,C-1312,2.0,,0.0,,0.0,SP-0019,6.35,0.71,71.0,4,19.05,N,N,EF-008,EF-008,2013,7,926
29354,TA-20872,S-0066,Yes,5,5.78946489876,C-1312,2.0,,0.0,,0.0,SP-0019,6.35,0.71,71.0,4,19.05,N,N,EF-008,EF-008,2013,7,926
29355,TA-20872,S-0066,Yes,10,3.87540826717,C-1312,2.0,,0.0,,0.0,SP-0019,6.35,0.71,71.0,4,19.05,N,N,EF-008,EF-008,2013,7,926
29356,TA-20872,S-0066,Yes,25,2.72919993546,C-1312,2.0,,0.0,,0.0,SP-0019,6.35,0.71,71.0,4,19.05,N,N,EF-008,EF-008,2013,7,926
29357,TA-20872,S-0066,Yes,50,2.4120452029,C-1312,2.0,,0.0,,0.0,SP-0019,6.35,0.71,71.0,4,19.05,N,N,EF-008,EF-008,2013,7,926
29358,TA-20872,S-0066,Yes,100,2.27016019096,C-1312,2.0,,0.0,,0.0,SP-0019,6.35,0.71,71.0,4,19.05,N,N,EF-008,EF-008,2013,7,926
29359,TA-20872,S-0066,Yes,250,2.18669841923,C-1312,2.0,,0.0,,0.0,SP-0019,6.35,0.71,71.0,4,19.05,N,N,EF-008,EF-008,2013,7,926
29360,TA-20873,S-0066,Yes,1,21.0685332428,C-1312,2.0,,0.0,,0.0,SP-0019,6.35,0.71,68.0,4,19.05,N,N,EF-008,EF-008,2013,7,926
29361,TA-20873,S-0066,Yes,2,11.503814203,C-1312,2.0,,0.0,,0.0,SP-0019,6.35,0.71,68.0,4,19.05,N,N,EF-008,EF-008,2013,7,926
