,Unnamed: 0,Unnamed: 0.1,tube_assembly_id,supplier,bracket_pricing,quantity,cost,component_id_1_name,quantity_1,component_id_2_name,quantity_2,component_id_3_name,quantity_3,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_2x,end_a,end_x,year,month,day
16838,16838,21238,TA-15666,S-0066,Yes,20,3.04079055,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,69.0,4,31.75,N,N,EF-003,EF-003,2012,8,591
16839,16839,21240,TA-15669,S-0041,Yes,1,28.12939913,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,58.0,3,50.8,Y,Y,EF-003,EF-003,2013,2,769
16840,16840,21241,TA-15669,S-0041,Yes,6,7.11372501,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,58.0,3,50.8,Y,Y,EF-003,EF-003,2013,2,769
16841,16841,21242,TA-15669,S-0041,Yes,20,3.232752625,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,58.0,3,50.8,Y,Y,EF-003,EF-003,2013,2,769
16842,16842,21243,TA-15671,S-0041,Yes,1,31.09785615,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,12.7,1.65,79.0,3,38.1,N,N,EF-003,EF-003,2012,6,518
16843,16843,21244,TA-15671,S-0041,Yes,6,7.386366798,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,12.7,1.65,79.0,3,38.1,N,N,EF-003,EF-003,2012,6,518
16844,16844,21245,TA-15671,S-0041,Yes,20,3.012969959,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,12.7,1.65,79.0,3,38.1,N,N,EF-003,EF-003,2012,6,518
16845,16845,21246,TA-15672,S-0041,Yes,1,36.66197426,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,19.05,1.24,119.0,4,50.8,N,N,EF-003,EF-003,2012,11,690
16846,16846,21247,TA-15672,S-0041,Yes,6,12.41354751,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,19.05,1.24,119.0,4,50.8,N,N,EF-003,EF-003,2012,11,690
16847,16847,21248,TA-15672,S-0041,Yes,20,7.93999655,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,19.05,1.24,119.0,4,50.8,N,N,EF-003,EF-003,2012,11,690
16848,16848,21249,TA-15673,S-0041,Yes,1,32.60851421,NUT-SWIVEL,2,SLEEVE-REDUCER,2,,0,SP-0029,15.88,1.24,119.0,4,50.8,N,N,EF-003,EF-003,2012,11,690
16849,16849,21250,TA-15673,S-0041,Yes,6,8.897024866,NUT-SWIVEL,2,SLEEVE-REDUCER,2,,0,SP-0029,15.88,1.24,119.0,4,50.8,N,N,EF-003,EF-003,2012,11,690
16850,16850,21251,TA-15673,S-0041,Yes,20,4.523628028,NUT-SWIVEL,2,SLEEVE-REDUCER,2,,0,SP-0029,15.88,1.24,119.0,4,50.8,N,N,EF-003,EF-003,2012,11,690
16851,16851,21252,TA-15674,S-0041,Yes,1,30.33835402,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,0.89,26.0,2,38.1,N,N,EF-003,EF-003,2012,6,518
16852,16852,21253,TA-15674,S-0041,Yes,6,6.626864675,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,0.89,26.0,2,38.1,N,N,EF-003,EF-003,2012,6,518
16853,16853,21254,TA-15674,S-0041,Yes,20,2.256249896,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,0.89,26.0,2,38.1,N,N,EF-003,EF-003,2012,6,518
16854,16854,21255,TA-15675,S-0041,Yes,1,31.80171709,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-WELD,1,SP-0029,19.05,1.24,113.0,4,50.8,N,N,EF-003,EF-003,2012,9,610
16855,16855,21256,TA-15675,S-0041,Yes,6,8.093009798,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-WELD,1,SP-0029,19.05,1.24,113.0,4,50.8,N,N,EF-003,EF-003,2012,9,610
16856,16856,21257,TA-15675,S-0041,Yes,20,3.71961296,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-WELD,1,SP-0029,19.05,1.24,113.0,4,50.8,N,N,EF-003,EF-003,2012,9,610
16857,16857,21258,TA-15676,S-0041,Yes,1,31.45117765,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,0.89,108.0,6,38.1,N,N,EF-003,EF-003,2012,6,518
16858,16858,21259,TA-15676,S-0041,Yes,6,7.742470357,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,0.89,108.0,6,38.1,N,N,EF-003,EF-003,2012,6,518
16859,16859,21260,TA-15676,S-0041,Yes,20,3.369073519,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,0.89,108.0,6,38.1,N,N,EF-003,EF-003,2012,6,518
16860,16860,21261,TA-15677,S-0066,Yes,1,31.4539597,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,121.0,8,31.75,N,N,EF-003,EF-003,2012,8,591
16861,16861,21262,TA-15677,S-0066,Yes,6,8.908153102,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,121.0,8,31.75,N,N,EF-003,EF-003,2012,8,591
16862,16862,21263,TA-15677,S-0066,Yes,20,3.878190326,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,121.0,8,31.75,N,N,EF-003,EF-003,2012,8,591
16863,16863,21264,TA-15679,S-0041,Yes,1,52.89528886,CONNECTOR-SEAL,1,ELBOW,1,,0,SP-0029,25.4,2.11,108.0,3,63.5,N,N,EF-003,EF-003,2012,11,690
16864,16864,21265,TA-15679,S-0041,Yes,6,29.18379951,CONNECTOR-SEAL,1,ELBOW,1,,0,SP-0029,25.4,2.11,108.0,3,63.5,N,N,EF-003,EF-003,2012,11,690
16865,16865,21266,TA-15679,S-0041,Yes,20,24.81040268,CONNECTOR-SEAL,1,ELBOW,1,,0,SP-0029,25.4,2.11,108.0,3,63.5,N,N,EF-003,EF-003,2012,11,690
16866,16866,21267,TA-15680,S-0041,Yes,1,36.99582135,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,3.05,50.0,3,50.8,N,N,EF-003,EF-003,2012,11,690
16867,16867,21268,TA-15680,S-0041,Yes,6,8.652203669,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,3.05,50.0,3,50.8,N,N,EF-003,EF-003,2012,11,690
16868,16868,21269,TA-15680,S-0041,Yes,20,3.4247147,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,3.05,50.0,3,50.8,N,N,EF-003,EF-003,2012,11,690
16869,16869,21270,TA-15681,S-0041,Yes,1,37.98623437,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,3.05,96.0,6,50.8,N,N,EF-003,EF-003,2012,11,690
16870,16870,21271,TA-15681,S-0041,Yes,6,9.639834634,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,3.05,96.0,6,50.8,N,N,EF-003,EF-003,2012,11,690
16871,16871,21272,TA-15681,S-0041,Yes,20,4.412345665,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,3.05,96.0,6,50.8,N,N,EF-003,EF-003,2012,11,690
16872,16872,21273,TA-15682,S-0041,Yes,1,36.55347396,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.24,56.0,2,38.1,N,N,EF-003,EF-003,2012,11,690
16873,16873,21274,TA-15682,S-0041,Yes,6,8.20707422,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.24,56.0,2,38.1,N,N,EF-003,EF-003,2012,11,690
16874,16874,21275,TA-15682,S-0041,Yes,20,2.98236731,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.24,56.0,2,38.1,N,N,EF-003,EF-003,2012,11,690
16875,16875,21276,TA-15683,S-0041,Yes,1,31.49847265,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,19.05,1.24,93.0,2,38.1,N,N,EF-003,EF-003,2012,11,690
16876,16876,21277,TA-15683,S-0041,Yes,6,7.250045904,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,19.05,1.24,93.0,2,38.1,N,N,EF-003,EF-003,2012,11,690
16877,16877,21278,TA-15683,S-0041,Yes,20,2.776494939,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,19.05,1.24,93.0,2,38.1,N,N,EF-003,EF-003,2012,11,690
16878,16878,21282,TA-15703,S-0041,Yes,1,27.81780852,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,15.88,1.65,55.0,4,38.1,Y,N,EF-003,EF-003,2013,6,906
16879,16879,21283,TA-15703,S-0041,Yes,6,6.802134396,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,15.88,1.65,55.0,4,38.1,Y,N,EF-003,EF-003,2013,6,906
16880,16880,21284,TA-15703,S-0041,Yes,20,2.92116201,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,15.88,1.65,55.0,4,38.1,Y,N,EF-003,EF-003,2013,6,906
16881,16881,21288,TA-15712,S-0041,Yes,1,31.09507409,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,25.4,1.65,112.0,7,50.8,Y,N,EF-003,EF-003,2012,9,610
16882,16882,21289,TA-15712,S-0041,Yes,20,7.044173534,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,25.4,1.65,112.0,7,50.8,Y,N,EF-003,EF-003,2012,9,610
16883,16883,21290,TA-15712,S-0041,Yes,50,6.284671411,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,25.4,1.65,112.0,7,50.8,Y,N,EF-003,EF-003,2012,9,610
16884,16884,21293,TA-15724,S-0041,Yes,1,29.29786394,NUT,2,SLEEVE,2,,0,SP-0035,9.52,0.89,97.0,7,19.05,N,N,EF-008,EF-008,2014,1,1124
16885,16885,21294,TA-15724,S-0041,Yes,6,6.880032049,NUT,2,SLEEVE,2,,0,SP-0035,9.52,0.89,97.0,7,19.05,N,N,EF-008,EF-008,2014,1,1124
16886,16886,21295,TA-15724,S-0041,Yes,20,2.743110231,NUT,2,SLEEVE,2,,0,SP-0035,9.52,0.89,97.0,7,19.05,N,N,EF-008,EF-008,2014,1,1124
16887,16887,21296,TA-15725,S-0041,Yes,1,30.12691753,NUT,2,SLEEVE,2,,0,SP-0035,9.52,0.89,170.0,9,19.05,N,N,EF-008,EF-008,2013,2,782
16888,16888,21297,TA-15725,S-0041,Yes,6,7.709085648,NUT,2,SLEEVE,2,,0,SP-0035,9.52,0.89,170.0,9,19.05,N,N,EF-008,EF-008,2013,2,782
16889,16889,21298,TA-15725,S-0041,Yes,20,3.569381771,NUT,2,SLEEVE,2,,0,SP-0035,9.52,0.89,170.0,9,19.05,N,N,EF-008,EF-008,2013,2,782
16890,16890,21302,TA-15731,S-0041,Yes,1,34.43354496,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.41,153.0,3,50.8,N,N,EF-003,EF-003,2013,2,770
16891,16891,21303,TA-15731,S-0041,Yes,6,8.782960445,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.41,153.0,3,50.8,N,N,EF-003,EF-003,2013,2,770
16892,16892,21304,TA-15731,S-0041,Yes,20,4.047895929,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.41,153.0,3,50.8,N,N,EF-003,EF-003,2013,2,770
16893,16893,21309,TA-15739,S-0041,Yes,1,29.60945455,CONNECTOR-SEAL,2,nan,0,,0,SP-0029,25.4,1.65,142.0,4,50.8,N,N,EF-003,EF-003,2013,2,770
16894,16894,21310,TA-15739,S-0041,Yes,6,8.593780429,CONNECTOR-SEAL,2,nan,0,,0,SP-0029,25.4,1.65,142.0,4,50.8,N,N,EF-003,EF-003,2013,2,770
16895,16895,21311,TA-15739,S-0041,Yes,20,4.712808043,CONNECTOR-SEAL,2,nan,0,,0,SP-0029,25.4,1.65,142.0,4,50.8,N,N,EF-003,EF-003,2013,2,770
16896,16896,21314,TA-15747,S-0041,Yes,1,32.89784836,NUT-SWIVEL,2,SLEEVE-REDUCER,2,,0,SP-0029,15.88,1.24,128.0,6,50.8,N,N,EF-003,EF-003,2012,9,610
16897,16897,21315,TA-15747,S-0041,Yes,6,9.189141067,NUT-SWIVEL,2,SLEEVE-REDUCER,2,,0,SP-0029,15.88,1.24,128.0,6,50.8,N,N,EF-003,EF-003,2012,9,610
16898,16898,21316,TA-15747,S-0041,Yes,20,4.815744229,NUT-SWIVEL,2,SLEEVE-REDUCER,2,,0,SP-0029,15.88,1.24,128.0,6,50.8,N,N,EF-003,EF-003,2012,9,610
16899,16899,21317,TA-15749,S-0072,Yes,1,6.370915242,NUT,2,SLEEVE-FLARED,2,,0,SP-0037,6.35,0.89,36.0,2,12.7,N,N,EF-008,EF-008,2012,10,654
16900,16900,21318,TA-15749,S-0072,Yes,1,6.7882241,NUT,2,SLEEVE-FLARED,2,,0,SP-0037,6.35,0.89,36.0,2,12.7,N,N,EF-008,EF-008,2013,3,808
16901,16901,21319,TA-15751,S-0046,Yes,1,10.75822238,NUT,2,SLEEVE-FLARED,2,,0,SP-0037,6.35,0.89,22.0,1,12.7,N,N,EF-008,EF-008,2012,1,384
16902,16902,21320,TA-15751,S-0072,Yes,1,6.279107293,NUT,2,SLEEVE-FLARED,2,,0,SP-0037,6.35,0.89,22.0,1,12.7,N,N,EF-008,EF-008,2013,3,808
16903,16903,21322,TA-15754,S-0041,Yes,1,2.370314317,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,12.7,1.24,119.0,7,25.4,N,N,EF-003,EF-003,2013,8,944
16904,16904,21323,TA-15754,S-0072,Yes,1,19.21846397,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,12.7,1.24,119.0,7,25.4,N,N,EF-003,EF-003,2011,6,165
16905,16905,21324,TA-15756,S-0026,Yes,1,310.3247776,COUPLET-WELD,2,,0,,0,SP-0028,63.5,1.65,450.0,2,152.4,N,N,NONE,NONE,2012,5,493
16906,16906,21325,TA-15756,S-0026,Yes,2,183.6937955,COUPLET-WELD,2,,0,,0,SP-0028,63.5,1.65,450.0,2,152.4,N,N,NONE,NONE,2012,5,493
16907,16907,21326,TA-15756,S-0026,Yes,3,131.2130334,COUPLET-WELD,2,,0,,0,SP-0028,63.5,1.65,450.0,2,152.4,N,N,NONE,NONE,2012,5,493
16908,16908,21327,TA-15756,S-0026,Yes,4,97.26913083,COUPLET-WELD,2,,0,,0,SP-0028,63.5,1.65,450.0,2,152.4,N,N,NONE,NONE,2012,5,493
16909,16909,21328,TA-15756,S-0026,Yes,5,86.14645872,COUPLET-WELD,2,,0,,0,SP-0028,63.5,1.65,450.0,2,152.4,N,N,NONE,NONE,2012,5,493
16910,16910,21329,TA-15757,S-0026,Yes,1,191.1497137,COUPLET-WELD,1,,0,,0,SP-0028,63.5,1.65,291.0,1,152.4,N,N,NONE,NONE,2012,5,493
16911,16911,21330,TA-15757,S-0026,Yes,2,109.2959721,COUPLET-WELD,1,,0,,0,SP-0028,63.5,1.65,291.0,1,152.4,N,N,NONE,NONE,2012,5,493
16912,16912,21331,TA-15757,S-0026,Yes,3,76.87663794,COUPLET-WELD,1,,0,,0,SP-0028,63.5,1.65,291.0,1,152.4,N,N,NONE,NONE,2012,5,493
16913,16913,21332,TA-15757,S-0026,Yes,4,56.81521007,COUPLET-WELD,1,,0,,0,SP-0028,63.5,1.65,291.0,1,152.4,N,N,NONE,NONE,2012,5,493
16914,16914,21333,TA-15757,S-0026,Yes,5,49.40102268,COUPLET-WELD,1,,0,,0,SP-0028,63.5,1.65,291.0,1,152.4,N,N,NONE,NONE,2012,5,493
16915,16915,21338,TA-15762,S-0041,Yes,1,30.44685433,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,1.65,120.0,4,50.8,N,N,EF-003,EF-003,2012,9,610
16916,16916,21339,TA-15762,S-0041,Yes,20,6.395953773,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,1.65,120.0,4,50.8,N,N,EF-003,EF-003,2012,9,610
16917,16917,21340,TA-15762,S-0041,Yes,50,5.636451651,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,1.65,120.0,4,50.8,N,N,EF-003,EF-003,2012,9,610
16918,16918,21341,TA-15763,S-0041,Yes,1,32.5890398,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,1.65,100.0,3,63.5,N,N,EF-003,EF-003,2012,11,690
16919,16919,21342,TA-15763,S-0041,Yes,6,8.340613055,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,1.65,100.0,3,63.5,N,N,EF-003,EF-003,2012,11,690
16920,16920,21343,TA-15763,S-0041,Yes,20,3.869844149,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,1.65,100.0,3,63.5,N,N,EF-003,EF-003,2012,11,690
16921,16921,21344,TA-15764,S-0054,Yes,1,10.92236386,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,17.0,2,19.05,N,N,EF-003,EF-003,2011,4,115
16922,16922,21345,TA-15764,S-0054,Yes,2,6.963493821,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,17.0,2,19.05,N,N,EF-003,EF-003,2011,4,115
16923,16923,21346,TA-15764,S-0054,Yes,3,5.63923371,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,17.0,2,19.05,N,N,EF-003,EF-003,2011,4,115
16924,16924,21347,TA-15764,S-0054,Yes,5,3.855933854,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,17.0,2,19.05,N,N,EF-003,EF-003,2011,4,115
16925,16925,21348,TA-15764,S-0054,Yes,10,3.196585857,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,17.0,2,19.05,N,N,EF-003,EF-003,2011,4,115
16926,16926,21349,TA-15764,S-0054,Yes,20,2.865520829,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,17.0,2,19.05,N,N,EF-003,EF-003,2011,4,115
16927,16927,21363,TA-15795,S-0041,Yes,1,32.67806569,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR,1,SP-0029,25.4,1.65,158.0,5,63.5,N,N,EF-003,EF-003,2012,9,610
16928,16928,21364,TA-15795,S-0041,Yes,20,8.627165137,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR,1,SP-0029,25.4,1.65,158.0,5,63.5,N,N,EF-003,EF-003,2012,9,610
16929,16929,21365,TA-15795,S-0041,Yes,50,7.867663015,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR,1,SP-0029,25.4,1.65,158.0,5,63.5,N,N,EF-003,EF-003,2012,9,610
16930,16930,21366,TA-15796,S-0041,Yes,1,32.61964245,NUT-SWIVEL,1,SLEEVE-FACE SEAL,1,CONNECTOR-ORFS,1,SP-0029,22.22,2.11,152.0,5,63.5,N,N,EF-003,EF-003,2012,9,610
16931,16931,21367,TA-15796,S-0041,Yes,20,8.568741897,NUT-SWIVEL,1,SLEEVE-FACE SEAL,1,CONNECTOR-ORFS,1,SP-0029,22.22,2.11,152.0,5,63.5,N,N,EF-003,EF-003,2012,9,610
16932,16932,21368,TA-15796,S-0041,Yes,50,7.809239775,NUT-SWIVEL,1,SLEEVE-FACE SEAL,1,CONNECTOR-ORFS,1,SP-0029,22.22,2.11,152.0,5,63.5,N,N,EF-003,EF-003,2012,9,610
16933,16933,21369,TA-15798,S-0041,Yes,1,32.21624389,NUT-SWIVEL,2,SLEEVE-FACE SEAL,2,,0,SP-0029,22.22,2.11,151.0,5,63.5,N,N,EF-003,EF-003,2012,9,610
16934,16934,21370,TA-15798,S-0041,Yes,20,8.165343334,NUT-SWIVEL,2,SLEEVE-FACE SEAL,2,,0,SP-0029,22.22,2.11,151.0,5,63.5,N,N,EF-003,EF-003,2012,9,610
16935,16935,21371,TA-15798,S-0041,Yes,50,7.405841211,NUT-SWIVEL,2,SLEEVE-FACE SEAL,2,,0,SP-0029,22.22,2.11,151.0,5,63.5,N,N,EF-003,EF-003,2012,9,610
16936,16936,21372,TA-15800,S-0041,Yes,1,31.31207469,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,0.89,110.0,3,38.1,N,N,EF-003,EF-003,2012,6,518
16937,16937,21373,TA-15800,S-0041,Yes,6,7.600585345,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,0.89,110.0,3,38.1,N,N,EF-003,EF-003,2012,6,518
16938,16938,21374,TA-15800,S-0041,Yes,20,3.229970566,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,0.89,110.0,3,38.1,N,N,EF-003,EF-003,2012,6,518
16939,16939,21375,TA-15801,S-0041,Yes,1,32.11052564,NUT-SWIVEL,1,CONNECTOR-SEAL,1,SLEEVE-REDUCER,1,SP-0029,15.88,1.24,110.0,4,38.1,N,N,EF-003,EF-003,2012,11,690
16940,16940,21376,TA-15801,S-0041,Yes,6,8.401818354,NUT-SWIVEL,1,CONNECTOR-SEAL,1,SLEEVE-REDUCER,1,SP-0029,15.88,1.24,110.0,4,38.1,N,N,EF-003,EF-003,2012,11,690
16941,16941,21377,TA-15801,S-0041,Yes,20,4.028421515,NUT-SWIVEL,1,CONNECTOR-SEAL,1,SLEEVE-REDUCER,1,SP-0029,15.88,1.24,110.0,4,38.1,N,N,EF-003,EF-003,2012,11,690
16942,16942,21378,TA-15802,S-0041,Yes,1,27.36155083,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.24,79.0,5,38.1,N,N,EF-003,EF-003,2012,9,610
16943,16943,21379,TA-15802,S-0041,Yes,20,3.310650278,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.24,79.0,5,38.1,N,N,EF-003,EF-003,2012,9,610
16944,16944,21380,TA-15802,S-0041,Yes,50,2.551148156,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.24,79.0,5,38.1,N,N,EF-003,EF-003,2012,9,610
16945,16945,21384,TA-15808,S-0066,Yes,2,76.59843203,,0,,0,,0,SP-0029,101.6,1.65,83.0,2,101.6,Y,Y,EF-017,EF-017,2013,1,747
16946,16946,21385,TA-15808,S-0066,Yes,4,42.00074559,,0,,0,,0,SP-0029,101.6,1.65,83.0,2,101.6,Y,Y,EF-017,EF-017,2013,1,747
16947,16947,21388,TA-15814,S-0072,Yes,1,2.670776695,NUT-SWIVEL,1,SLEEVE-REDUCER,1,,0,SP-0035,6.35,0.71,44.0,3,19.05,N,N,EF-003,EF-017,2013,12,1085
16948,16948,21389,TA-15818,S-0041,Yes,1,30.61099581,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.65,30.0,2,38.1,N,N,EF-003,EF-003,2014,1,1126
16949,16949,21390,TA-15818,S-0041,Yes,6,6.362569065,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.65,30.0,2,38.1,N,N,EF-003,EF-003,2014,1,1126
16950,16950,21391,TA-15818,S-0041,Yes,20,1.8890181,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.65,30.0,2,38.1,N,N,EF-003,EF-003,2014,1,1126
16951,16951,21392,TA-15820,S-0041,Yes,1,31.20079233,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.65,82.0,2,25.4,N,N,EF-003,EF-003,2014,1,1126
16952,16952,21393,TA-15820,S-0041,Yes,6,6.952365585,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.65,82.0,2,25.4,N,N,EF-003,EF-003,2014,1,1126
16953,16953,21394,TA-15820,S-0041,Yes,20,2.47881462,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.65,82.0,2,25.4,N,N,EF-003,EF-003,2014,1,1126
16954,16954,21395,TA-15821,S-0041,Yes,1,31.24252322,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.65,79.0,3,38.1,N,N,EF-003,EF-003,2014,1,1126
16955,16955,21396,TA-15821,S-0041,Yes,6,6.994096471,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.65,79.0,3,38.1,N,N,EF-003,EF-003,2014,1,1126
16956,16956,21397,TA-15821,S-0041,Yes,20,2.520545506,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.65,79.0,3,38.1,N,N,EF-003,EF-003,2014,1,1126
16957,16957,21398,TA-15822,S-0041,Yes,1,30.43572609,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,0.89,40.0,2,38.1,N,N,EF-003,EF-003,2012,11,690
16958,16958,21399,TA-15822,S-0041,Yes,6,6.724236742,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,0.89,40.0,2,38.1,N,N,EF-003,EF-003,2012,11,690
16959,16959,21400,TA-15822,S-0041,Yes,20,2.350839904,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,0.89,40.0,2,38.1,N,N,EF-003,EF-003,2012,11,690
16960,16960,21401,TA-15823,S-0041,Yes,1,32.41098802,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,19.05,3.05,12.0,0,0.0,N,N,EF-003,EF-003,2012,11,690
16961,16961,21402,TA-15823,S-0041,Yes,6,7.40862327,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,19.05,3.05,12.0,0,0.0,N,N,EF-003,EF-003,2012,11,690
16962,16962,21403,TA-15823,S-0041,Yes,20,2.795969353,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,19.05,3.05,12.0,0,0.0,N,N,EF-003,EF-003,2012,11,690
16963,16963,21404,TA-15825,S-0041,Yes,1,30.48302109,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.65,22.0,1,38.1,N,N,EF-003,EF-003,2012,11,690
16964,16964,21405,TA-15825,S-0041,Yes,6,6.234594348,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,12.7,1.65,22.0,1,38.1,N,N,EF-003,EF-003,2012,11,690
