tube_assembly_id,quantity,component_id_1_name,quantity_1,component_id_2_name,quantity_2,component_id_3_name,quantity_3,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_2x,end_a,end_x,year,month,day,cost,supplier
TA-20149,2,56,2,57,2,0,0,1,12.7,1.24,43.0,2,25.4,0,0,2,2,2013,5,852,11.18665947,0
TA-20149,5,56,2,57,2,0,0,1,12.7,1.24,43.0,2,25.4,0,0,2,2,2013,5,852,5.447271635,0
TA-20149,10,56,2,57,2,0,0,1,12.7,1.24,43.0,2,25.4,0,0,2,2,2013,5,852,3.535997062,0
TA-20149,25,56,2,57,2,0,0,1,12.7,1.24,43.0,2,25.4,0,0,2,2,2013,5,852,2.387006671,0
TA-20149,50,56,2,57,2,0,0,1,12.7,1.24,43.0,2,25.4,0,0,2,2,2013,5,852,2.072633998,0
TA-20149,100,56,2,57,2,0,0,1,12.7,1.24,43.0,2,25.4,0,0,2,2,2013,5,852,1.930748986,0
TA-20149,250,56,2,57,2,0,0,1,12.7,1.24,43.0,2,25.4,0,0,2,2,2013,5,852,1.847287214,0
TA-20151,1,52,2,52,2,0,0,1,9.52,1.24,45.0,3,25.4,0,0,2,2,2013,8,944,21.55261152,0
TA-20151,2,52,2,52,2,0,0,1,9.52,1.24,45.0,3,25.4,0,0,2,2,2013,8,944,11.98789248,0
TA-20151,5,52,2,52,2,0,0,1,9.52,1.24,45.0,3,25.4,0,0,2,2,2013,8,944,6.248504643,0
TA-20151,10,52,2,52,2,0,0,1,9.52,1.24,45.0,3,25.4,0,0,2,2,2013,8,944,4.337230071,0
TA-20151,25,52,2,52,2,0,0,1,9.52,1.24,45.0,3,25.4,0,0,2,2,2013,8,944,3.18823968,0
TA-20151,50,52,2,52,2,0,0,1,9.52,1.24,45.0,3,25.4,0,0,2,2,2013,8,944,2.871084947,0
TA-20151,100,52,2,52,2,0,0,1,9.52,1.24,45.0,3,25.4,0,0,2,2,2013,8,944,2.731981995,0
TA-20151,250,52,2,52,2,0,0,1,9.52,1.24,45.0,3,25.4,0,0,2,2,2013,8,944,2.645738164,0
TA-20152,5,52,2,52,2,0,0,1,9.52,1.24,42.0,2,25.4,0,0,2,2,2013,10,1034,13.73224351,5
TA-20152,10,52,2,52,2,0,0,1,9.52,1.24,42.0,2,25.4,0,0,2,2,2013,10,1034,7.019135002,5
TA-20152,15,52,2,52,2,0,0,1,9.52,1.24,42.0,2,25.4,0,0,2,2,2013,10,1034,5.366591922,5
TA-20157,1,52,2,52,2,0,0,1,9.52,1.24,15.0,1,38.1,0,0,2,2,2013,8,944,20.51212143,0
TA-20157,2,52,2,52,2,0,0,1,9.52,1.24,15.0,1,38.1,0,0,2,2,2013,8,944,10.94740239,0
TA-20157,5,52,2,52,2,0,0,1,9.52,1.24,15.0,1,38.1,0,0,2,2,2013,8,944,5.208014556,0
TA-20157,10,52,2,52,2,0,0,1,9.52,1.24,15.0,1,38.1,0,0,2,2,2013,8,944,3.293957924,0
TA-20157,25,52,2,52,2,0,0,1,9.52,1.24,15.0,1,38.1,0,0,2,2,2013,8,944,2.147749592,0
TA-20157,50,52,2,52,2,0,0,1,9.52,1.24,15.0,1,38.1,0,0,2,2,2013,8,944,1.83059486,0
TA-20157,100,52,2,52,2,0,0,1,9.52,1.24,15.0,1,38.1,0,0,2,2,2013,8,944,1.691491907,0
TA-20157,250,52,2,52,2,0,0,1,9.52,1.24,15.0,1,38.1,0,0,2,2,2013,8,944,1.605248076,0
TA-20159,1,52,2,52,2,0,0,1,9.52,1.24,50.0,2,19.05,0,0,2,2,2013,8,944,20.75972469,0
TA-20159,2,52,2,52,2,0,0,1,9.52,1.24,50.0,2,19.05,0,0,2,2,2013,8,944,11.19500565,0
TA-20159,5,52,2,52,2,0,0,1,9.52,1.24,50.0,2,19.05,0,0,2,2,2013,8,944,5.458399871,0
TA-20159,10,52,2,52,2,0,0,1,9.52,1.24,50.0,2,19.05,0,0,2,2,2013,8,944,3.544343239,0
TA-20159,25,52,2,52,2,0,0,1,9.52,1.24,50.0,2,19.05,0,0,2,2,2013,8,944,2.395352849,0
TA-20159,50,52,2,52,2,0,0,1,9.52,1.24,50.0,2,19.05,0,0,2,2,2013,8,944,2.080980175,0
TA-20159,100,52,2,52,2,0,0,1,9.52,1.24,50.0,2,19.05,0,0,2,2,2013,8,944,1.939095163,0
TA-20159,250,52,2,52,2,0,0,1,9.52,1.24,50.0,2,19.05,0,0,2,2,2013,8,944,1.855633391,0
TA-20163,5,52,2,52,2,0,0,1,9.52,1.24,32.0,3,19.05,0,0,2,2,2014,1,1125,13.49576849,5
TA-20163,10,52,2,52,2,0,0,1,9.52,1.24,32.0,3,19.05,0,0,2,2,2014,1,1125,8.076317444,5
TA-20163,15,52,2,52,2,0,0,1,9.52,1.24,32.0,3,19.05,0,0,2,2,2014,1,1125,6.267979057,5
TA-20163,20,52,2,52,2,0,0,1,9.52,1.24,32.0,3,19.05,0,0,2,2,2014,1,1125,5.366591922,5
TA-20164,1,52,2,52,2,0,0,1,9.52,1.24,50.0,2,25.4,0,0,2,2,2013,8,944,20.75972469,0
TA-20164,2,52,2,52,2,0,0,1,9.52,1.24,50.0,2,25.4,0,0,2,2,2013,8,944,11.19500565,0
TA-20164,5,52,2,52,2,0,0,1,9.52,1.24,50.0,2,25.4,0,0,2,2,2013,8,944,5.458399871,0
TA-20164,10,52,2,52,2,0,0,1,9.52,1.24,50.0,2,25.4,0,0,2,2,2013,8,944,3.544343239,0
TA-20164,25,52,2,52,2,0,0,1,9.52,1.24,50.0,2,25.4,0,0,2,2,2013,8,944,2.395352849,0
TA-20164,50,52,2,52,2,0,0,1,9.52,1.24,50.0,2,25.4,0,0,2,2,2013,8,944,2.080980175,0
TA-20164,100,52,2,52,2,0,0,1,9.52,1.24,50.0,2,25.4,0,0,2,2,2013,8,944,1.939095163,0
TA-20164,250,52,2,52,2,0,0,1,9.52,1.24,50.0,2,25.4,0,0,2,2,2013,8,944,1.855633391,0
TA-20167,1,56,2,0,0,0,0,3,15.88,1.24,39.0,2,31.75,0,0,1,1,2013,9,975,20.79032734,0
TA-20167,2,56,2,0,0,0,0,3,15.88,1.24,39.0,2,31.75,0,0,1,1,2013,9,975,11.2256083,0
TA-20167,5,56,2,0,0,0,0,3,15.88,1.24,39.0,2,31.75,0,0,1,1,2013,9,975,5.486220461,0
TA-20167,10,56,2,0,0,0,0,3,15.88,1.24,39.0,2,31.75,0,0,1,1,2013,9,975,3.57216383,0
TA-20167,25,56,2,0,0,0,0,3,15.88,1.24,39.0,2,31.75,0,0,1,1,2013,9,975,2.425955498,0
TA-20167,50,56,2,0,0,0,0,3,15.88,1.24,39.0,2,31.75,0,0,1,1,2013,9,975,2.108800766,0
TA-20167,100,56,2,0,0,0,0,3,15.88,1.24,39.0,2,31.75,0,0,1,1,2013,9,975,1.966915754,0
TA-20167,250,56,2,0,0,0,0,3,15.88,1.24,39.0,2,31.75,0,0,1,1,2013,9,975,1.883453982,0
TA-20168,1,57,2,0,0,0,0,3,9.52,0.71,116.0,3,38.1,0,0,1,1,2013,6,883,21.0240203,0
TA-20168,2,57,2,0,0,0,0,3,9.52,0.71,116.0,3,38.1,0,0,1,1,2013,6,883,11.45930126,0
TA-20168,5,57,2,0,0,0,0,3,9.52,0.71,116.0,3,38.1,0,0,1,1,2013,6,883,5.719913422,0
TA-20168,10,57,2,0,0,0,0,3,9.52,0.71,116.0,3,38.1,0,0,1,1,2013,6,883,3.80863885,0
TA-20168,25,57,2,0,0,0,0,3,9.52,0.71,116.0,3,38.1,0,0,1,1,2013,6,883,2.659648459,0
TA-20168,50,57,2,0,0,0,0,3,9.52,0.71,116.0,3,38.1,0,0,1,1,2013,6,883,2.345275786,0
TA-20168,100,57,2,0,0,0,0,3,9.52,0.71,116.0,3,38.1,0,0,1,1,2013,6,883,2.203390774,0
TA-20168,250,57,2,0,0,0,0,3,9.52,0.71,116.0,3,38.1,0,0,1,1,2013,6,883,2.117146943,0
TA-20169,1,56,2,0,0,0,0,3,12.7,0.89,44.0,2,38.1,0,0,1,1,2013,3,821,20.74025027,0
TA-20169,2,56,2,0,0,0,0,3,12.7,0.89,44.0,2,38.1,0,0,1,1,2013,3,821,11.17553123,0
TA-20169,5,56,2,0,0,0,0,3,12.7,0.89,44.0,2,38.1,0,0,1,1,2013,3,821,5.436143398,0
TA-20169,10,56,2,0,0,0,0,3,12.7,0.89,44.0,2,38.1,0,0,1,1,2013,3,821,3.524868826,0
TA-20169,25,56,2,0,0,0,0,3,12.7,0.89,44.0,2,38.1,0,0,1,1,2013,3,821,2.375878435,0
TA-20169,50,56,2,0,0,0,0,3,12.7,0.89,44.0,2,38.1,0,0,1,1,2013,3,821,2.058723703,0
TA-20169,100,56,2,0,0,0,0,3,12.7,0.89,44.0,2,38.1,0,0,1,1,2013,3,821,1.91962075,0
TA-20169,250,56,2,0,0,0,0,3,12.7,0.89,44.0,2,38.1,0,0,1,1,2013,3,821,1.833376919,0
TA-20173,1,58,2,58,2,0,0,0,9.52,0.89,97.0,5,31.75,0,0,0,0,2013,7,913,21.93097155,0
TA-20173,2,58,2,58,2,0,0,0,9.52,0.89,97.0,5,31.75,0,0,0,0,2013,7,913,12.36625251,0
TA-20173,5,58,2,58,2,0,0,0,9.52,0.89,97.0,5,31.75,0,0,0,0,2013,7,913,6.626864675,0
TA-20173,10,58,2,58,2,0,0,0,9.52,0.89,97.0,5,31.75,0,0,0,0,2013,7,913,4.712808043,0
TA-20173,25,58,2,58,2,0,0,0,9.52,0.89,97.0,5,31.75,0,0,0,0,2013,7,913,3.566599712,0
TA-20173,50,58,2,58,2,0,0,0,9.52,0.89,97.0,5,31.75,0,0,0,0,2013,7,913,3.249444979,0
TA-20173,100,58,2,58,2,0,0,0,9.52,0.89,97.0,5,31.75,0,0,0,0,2013,7,913,3.110342026,0
TA-20173,250,58,2,58,2,0,0,0,9.52,0.89,97.0,5,31.75,0,0,0,0,2013,7,913,3.024098196,0
TA-20175,1,58,2,58,2,0,0,0,9.52,1.24,62.0,5,31.75,0,0,0,0,2013,7,913,21.78074036,0
TA-20175,2,58,2,58,2,0,0,0,9.52,1.24,62.0,5,31.75,0,0,0,0,2013,7,913,12.21602132,0
TA-20175,5,58,2,58,2,0,0,0,9.52,1.24,62.0,5,31.75,0,0,0,0,2013,7,913,6.476633486,0
TA-20175,10,58,2,58,2,0,0,0,9.52,1.24,62.0,5,31.75,0,0,0,0,2013,7,913,4.565358913,0
TA-20175,25,58,2,58,2,0,0,0,9.52,1.24,62.0,5,31.75,0,0,0,0,2013,7,913,3.416368523,0
TA-20175,50,58,2,58,2,0,0,0,9.52,1.24,62.0,5,31.75,0,0,0,0,2013,7,913,3.101995849,0
TA-20175,100,58,2,58,2,0,0,0,9.52,1.24,62.0,5,31.75,0,0,0,0,2013,7,913,2.960110837,0
TA-20175,250,58,2,58,2,0,0,0,9.52,1.24,62.0,5,31.75,0,0,0,0,2013,7,913,2.873867006,0
TA-20177,1,58,2,58,2,0,0,0,9.52,1.24,33.0,3,19.05,0,0,0,0,2013,8,944,21.49697034,0
TA-20177,2,58,2,58,2,0,0,0,9.52,1.24,33.0,3,19.05,0,0,0,0,2013,8,944,11.9322513,0
TA-20177,5,58,2,58,2,0,0,0,9.52,1.24,33.0,3,19.05,0,0,0,0,2013,8,944,6.192863462,0
TA-20177,10,58,2,58,2,0,0,0,9.52,1.24,33.0,3,19.05,0,0,0,0,2013,8,944,4.28158889,0
TA-20177,25,58,2,58,2,0,0,0,9.52,1.24,33.0,3,19.05,0,0,0,0,2013,8,944,3.132598499,0
TA-20177,50,58,2,58,2,0,0,0,9.52,1.24,33.0,3,19.05,0,0,0,0,2013,8,944,2.815443766,0
TA-20177,100,58,2,58,2,0,0,0,9.52,1.24,33.0,3,19.05,0,0,0,0,2013,8,944,2.676340813,0
TA-20177,250,58,2,58,2,0,0,0,9.52,1.24,33.0,3,19.05,0,0,0,0,2013,8,944,2.590096983,0
TA-20178,1,58,2,58,2,0,0,0,9.52,1.24,57.0,3,19.05,0,0,0,0,2013,8,944,21.622163,0
TA-20178,2,58,2,58,2,0,0,0,9.52,1.24,57.0,3,19.05,0,0,0,0,2013,8,944,12.05744396,0
TA-20178,5,58,2,58,2,0,0,0,9.52,1.24,57.0,3,19.05,0,0,0,0,2013,8,944,6.31805612,0
TA-20178,10,58,2,58,2,0,0,0,9.52,1.24,57.0,3,19.05,0,0,0,0,2013,8,944,4.403999488,0
TA-20178,25,58,2,58,2,0,0,0,9.52,1.24,57.0,3,19.05,0,0,0,0,2013,8,944,3.257791156,0
TA-20178,50,58,2,58,2,0,0,0,9.52,1.24,57.0,3,19.05,0,0,0,0,2013,8,944,2.940636424,0
TA-20178,100,58,2,58,2,0,0,0,9.52,1.24,57.0,3,19.05,0,0,0,0,2013,8,944,2.801533471,0
TA-20178,250,58,2,58,2,0,0,0,9.52,1.24,57.0,3,19.05,0,0,0,0,2013,8,944,2.71528964,0
TA-20181,1,58,2,58,2,0,0,0,9.52,1.24,29.0,3,19.05,0,0,0,0,2013,8,944,21.47471387,0
TA-20181,2,58,2,58,2,0,0,0,9.52,1.24,29.0,3,19.05,0,0,0,0,2013,8,944,11.90999483,0
TA-20181,5,58,2,58,2,0,0,0,9.52,1.24,29.0,3,19.05,0,0,0,0,2013,8,944,6.173389049,0
TA-20181,10,58,2,58,2,0,0,0,9.52,1.24,29.0,3,19.05,0,0,0,0,2013,8,944,4.259332417,0
TA-20181,25,58,2,58,2,0,0,0,9.52,1.24,29.0,3,19.05,0,0,0,0,2013,8,944,3.110342026,0
TA-20181,50,58,2,58,2,0,0,0,9.52,1.24,29.0,3,19.05,0,0,0,0,2013,8,944,2.795969353,0
TA-20181,100,58,2,58,2,0,0,0,9.52,1.24,29.0,3,19.05,0,0,0,0,2013,8,944,2.654084341,0
TA-20181,250,58,2,58,2,0,0,0,9.52,1.24,29.0,3,19.05,0,0,0,0,2013,8,944,2.570622569,0
TA-20182,1,56,2,0,0,0,0,3,6.35,0.71,30.0,3,19.05,0,0,1,1,2013,7,933,20.68739115,0
TA-20182,2,56,2,0,0,0,0,3,6.35,0.71,30.0,3,19.05,0,0,1,1,2013,7,933,11.12267211,0
TA-20182,5,56,2,0,0,0,0,3,6.35,0.71,30.0,3,19.05,0,0,1,1,2013,7,933,5.383284276,0
TA-20182,10,56,2,0,0,0,0,3,6.35,0.71,30.0,3,19.05,0,0,1,1,2013,7,933,3.469227645,0
TA-20182,25,56,2,0,0,0,0,3,6.35,0.71,30.0,3,19.05,0,0,1,1,2013,7,933,2.323019313,0
TA-20182,50,56,2,0,0,0,0,3,6.35,0.71,30.0,3,19.05,0,0,1,1,2013,7,933,2.00586458,0
TA-20182,100,56,2,0,0,0,0,3,6.35,0.71,30.0,3,19.05,0,0,1,1,2013,7,933,1.866761628,0
TA-20182,250,56,2,0,0,0,0,3,6.35,0.71,30.0,3,19.05,0,0,1,1,2013,7,933,1.780517797,0
TA-20183,1,56,2,0,0,0,0,3,6.35,0.71,100.0,5,19.05,0,0,1,1,2013,7,933,21.39959827,0
TA-20183,2,56,2,0,0,0,0,3,6.35,0.71,100.0,5,19.05,0,0,1,1,2013,7,933,11.83487923,0
TA-20183,5,56,2,0,0,0,0,3,6.35,0.71,100.0,5,19.05,0,0,1,1,2013,7,933,6.095491395,0
TA-20183,10,56,2,0,0,0,0,3,6.35,0.71,100.0,5,19.05,0,0,1,1,2013,7,933,4.181434764,0
TA-20183,25,56,2,0,0,0,0,3,6.35,0.71,100.0,5,19.05,0,0,1,1,2013,7,933,3.035226432,0
TA-20183,50,56,2,0,0,0,0,3,6.35,0.71,100.0,5,19.05,0,0,1,1,2013,7,933,2.718071699,0
TA-20183,100,56,2,0,0,0,0,3,6.35,0.71,100.0,5,19.05,0,0,1,1,2013,7,933,2.576186687,0
TA-20183,250,56,2,0,0,0,0,3,6.35,0.71,100.0,5,19.05,0,0,1,1,2013,7,933,2.492724916,0
TA-20185,1,56,2,0,0,0,0,3,6.35,0.71,39.0,1,19.05,0,0,1,1,2013,7,933,20.62896791,0
TA-20185,2,56,2,0,0,0,0,3,6.35,0.71,39.0,1,19.05,0,0,1,1,2013,7,933,11.06424887,0
TA-20185,5,56,2,0,0,0,0,3,6.35,0.71,39.0,1,19.05,0,0,1,1,2013,7,933,5.324861036,0
TA-20185,10,56,2,0,0,0,0,3,6.35,0.71,39.0,1,19.05,0,0,1,1,2013,7,933,3.410804405,0
TA-20185,25,56,2,0,0,0,0,3,6.35,0.71,39.0,1,19.05,0,0,1,1,2013,7,933,2.264596073,0
TA-20185,50,56,2,0,0,0,0,3,6.35,0.71,39.0,1,19.05,0,0,1,1,2013,7,933,1.94744134,0
TA-20185,100,56,2,0,0,0,0,3,6.35,0.71,39.0,1,19.05,0,0,1,1,2013,7,933,1.805556328,0
TA-20185,250,56,2,0,0,0,0,3,6.35,0.71,39.0,1,19.05,0,0,1,1,2013,7,933,1.722094557,0
TA-20187,1,56,2,0,0,0,0,3,6.35,0.71,69.0,4,19.05,0,0,1,1,2013,7,933,21.07687942,0
TA-20187,2,56,2,0,0,0,0,3,6.35,0.71,69.0,4,19.05,0,0,1,1,2013,7,933,11.51216038,0
TA-20187,5,56,2,0,0,0,0,3,6.35,0.71,69.0,4,19.05,0,0,1,1,2013,7,933,5.772772544,0
TA-20187,10,56,2,0,0,0,0,3,6.35,0.71,69.0,4,19.05,0,0,1,1,2013,7,933,3.858715913,0
TA-20187,25,56,2,0,0,0,0,3,6.35,0.71,69.0,4,19.05,0,0,1,1,2013,7,933,2.712507581,0
TA-20187,50,56,2,0,0,0,0,3,6.35,0.71,69.0,4,19.05,0,0,1,1,2013,7,933,2.395352849,0
TA-20187,100,56,2,0,0,0,0,3,6.35,0.71,69.0,4,19.05,0,0,1,1,2013,7,933,2.253467837,0
TA-20187,250,56,2,0,0,0,0,3,6.35,0.71,69.0,4,19.05,0,0,1,1,2013,7,933,2.170006065,0
TA-20192,1,57,2,0,0,0,0,2,7.94,0.71,85.0,5,25.4,0,0,1,1,2013,9,975,21.39125209,0
TA-20192,2,57,2,0,0,0,0,2,7.94,0.71,85.0,5,25.4,0,0,1,1,2013,9,975,11.82653305,0
TA-20192,5,57,2,0,0,0,0,2,7.94,0.71,85.0,5,25.4,0,0,1,1,2013,9,975,6.087145218,0
TA-20192,10,57,2,0,0,0,0,2,7.94,0.71,85.0,5,25.4,0,0,1,1,2013,9,975,4.175870645,0
TA-20192,25,57,2,0,0,0,0,2,7.94,0.71,85.0,5,25.4,0,0,1,1,2013,9,975,3.026880255,0
TA-20192,50,57,2,0,0,0,0,2,7.94,0.71,85.0,5,25.4,0,0,1,1,2013,9,975,2.712507581,0
TA-20192,100,57,2,0,0,0,0,2,7.94,0.71,85.0,5,25.4,0,0,1,1,2013,9,975,2.570622569,0
TA-20192,250,57,2,0,0,0,0,2,7.94,0.71,85.0,5,25.4,0,0,1,1,2013,9,975,2.487160797,0
TA-20193,1,58,2,58,2,0,0,0,9.52,0.89,18.0,3,19.05,0,0,0,0,2013,7,913,21.41350857,0
TA-20193,2,58,2,58,2,0,0,0,9.52,0.89,18.0,3,19.05,0,0,0,0,2013,7,913,11.84878953,0
TA-20193,5,58,2,58,2,0,0,0,9.52,0.89,18.0,3,19.05,0,0,0,0,2013,7,913,6.10940169,0
TA-20193,10,58,2,58,2,0,0,0,9.52,0.89,18.0,3,19.05,0,0,0,0,2013,7,913,4.195345059,0
TA-20193,25,58,2,58,2,0,0,0,9.52,0.89,18.0,3,19.05,0,0,0,0,2013,7,913,3.049136727,0
TA-20193,50,58,2,58,2,0,0,0,9.52,0.89,18.0,3,19.05,0,0,0,0,2013,7,913,2.731981995,0
TA-20193,100,58,2,58,2,0,0,0,9.52,0.89,18.0,3,19.05,0,0,0,0,2013,7,913,2.590096983,0
TA-20193,250,58,2,58,2,0,0,0,9.52,0.89,18.0,3,19.05,0,0,0,0,2013,7,913,2.506635211,0
TA-20195,1,56,2,0,0,0,0,3,6.35,0.71,84.0,3,19.05,0,0,1,1,2013,7,933,21.1325206,0
TA-20195,2,56,2,0,0,0,0,3,6.35,0.71,84.0,3,19.05,0,0,1,1,2013,7,933,11.56780156,0
TA-20195,5,56,2,0,0,0,0,3,6.35,0.71,84.0,3,19.05,0,0,1,1,2013,7,933,5.828413726,0
TA-20195,10,56,2,0,0,0,0,3,6.35,0.71,84.0,3,19.05,0,0,1,1,2013,7,933,3.917139153,0
TA-20195,25,56,2,0,0,0,0,3,6.35,0.71,84.0,3,19.05,0,0,1,1,2013,7,933,2.768148762,0
TA-20195,50,56,2,0,0,0,0,3,6.35,0.71,84.0,3,19.05,0,0,1,1,2013,7,933,2.453776089,0
TA-20195,100,56,2,0,0,0,0,3,6.35,0.71,84.0,3,19.05,0,0,1,1,2013,7,933,2.311891077,0
TA-20195,250,56,2,0,0,0,0,3,6.35,0.71,84.0,3,19.05,0,0,1,1,2013,7,933,2.225647246,0
TA-20196,1,56,2,0,0,0,0,3,6.35,0.71,35.0,2,19.05,0,0,1,1,2013,7,919,20.66235262,0
TA-20196,2,56,2,0,0,0,0,3,6.35,0.71,35.0,2,19.05,0,0,1,1,2013,7,919,11.09763358,0
TA-20196,5,56,2,0,0,0,0,3,6.35,0.71,35.0,2,19.05,0,0,1,1,2013,7,919,5.358245745,0
TA-20196,10,56,2,0,0,0,0,3,6.35,0.71,35.0,2,19.05,0,0,1,1,2013,7,919,3.444189113,0
TA-20196,25,56,2,0,0,0,0,3,6.35,0.71,35.0,2,19.05,0,0,1,1,2013,7,919,2.297980782,0
TA-20196,50,56,2,0,0,0,0,3,6.35,0.71,35.0,2,19.05,0,0,1,1,2013,7,919,1.980826049,0
TA-20196,100,56,2,0,0,0,0,3,6.35,0.71,35.0,2,19.05,0,0,1,1,2013,7,919,1.838941037,0
TA-20196,250,56,2,0,0,0,0,3,6.35,0.71,35.0,2,19.05,0,0,1,1,2013,7,919,1.755479265,0
TA-20200,1,58,2,58,2,0,0,0,12.7,1.24,34.0,1,38.1,0,0,0,0,2013,5,852,21.43298298,0
TA-20200,2,58,2,58,2,0,0,0,12.7,1.24,34.0,1,38.1,0,0,0,0,2013,5,852,11.86826394,0
TA-20200,5,58,2,58,2,0,0,0,12.7,1.24,34.0,1,38.1,0,0,0,0,2013,5,852,6.128876104,0
TA-20200,10,58,2,58,2,0,0,0,12.7,1.24,34.0,1,38.1,0,0,0,0,2013,5,852,4.217601531,0
TA-20200,25,58,2,58,2,0,0,0,12.7,1.24,34.0,1,38.1,0,0,0,0,2013,5,852,3.06861114,0
TA-20200,50,58,2,58,2,0,0,0,12.7,1.24,34.0,1,38.1,0,0,0,0,2013,5,852,2.751456408,0
TA-20200,100,58,2,58,2,0,0,0,12.7,1.24,34.0,1,38.1,0,0,0,0,2013,5,852,2.612353455,0
TA-20200,250,58,2,58,2,0,0,0,12.7,1.24,34.0,1,38.1,0,0,0,0,2013,5,852,2.526109624,0
TA-20201,1,58,2,58,2,0,0,0,9.52,1.65,31.0,2,31.75,0,0,0,0,2013,8,944,21.46914975,0
TA-20201,2,58,2,58,2,0,0,0,9.52,1.65,31.0,2,31.75,0,0,0,0,2013,8,944,11.90443071,0
TA-20201,5,58,2,58,2,0,0,0,9.52,1.65,31.0,2,31.75,0,0,0,0,2013,8,944,6.165042872,0
TA-20201,10,58,2,58,2,0,0,0,9.52,1.65,31.0,2,31.75,0,0,0,0,2013,8,944,4.253768299,0
TA-20201,25,58,2,58,2,0,0,0,9.52,1.65,31.0,2,31.75,0,0,0,0,2013,8,944,3.104777908,0
TA-20201,50,58,2,58,2,0,0,0,9.52,1.65,31.0,2,31.75,0,0,0,0,2013,8,944,2.787623176,0
TA-20201,100,58,2,58,2,0,0,0,9.52,1.65,31.0,2,31.75,0,0,0,0,2013,8,944,2.648520223,0
TA-20201,250,58,2,58,2,0,0,0,9.52,1.65,31.0,2,31.75,0,0,0,0,2013,8,944,2.562276392,0
TA-20203,1,58,2,58,2,0,0,0,9.52,1.65,37.0,3,31.75,0,0,0,0,2013,8,944,27.69817998,0
TA-20203,2,58,2,58,2,0,0,0,9.52,1.65,37.0,3,31.75,0,0,0,0,2013,8,944,15.83826221,0
TA-20203,5,58,2,58,2,0,0,0,9.52,1.65,37.0,3,31.75,0,0,0,0,2013,8,944,8.721755145,0
TA-20203,10,58,2,58,2,0,0,0,9.52,1.65,37.0,3,31.75,0,0,0,0,2013,8,944,6.348658769,0
TA-20203,25,58,2,58,2,0,0,0,9.52,1.65,37.0,3,31.75,0,0,0,0,2013,8,944,4.927026591,0
TA-20203,50,58,2,58,2,0,0,0,9.52,1.65,37.0,3,31.75,0,0,0,0,2013,8,944,4.518063909,0
TA-20203,100,58,2,58,2,0,0,0,9.52,1.65,37.0,3,31.75,0,0,0,0,2013,8,944,4.331665953,0
TA-20203,250,58,2,58,2,0,0,0,9.52,1.65,37.0,3,31.75,0,0,0,0,2013,8,944,4.22038359,0
TA-20206,1,58,2,58,2,0,0,0,19.05,1.65,41.0,2,50.8,0,0,0,0,2013,10,1005,21.88367655,0
TA-20206,2,58,2,58,2,0,0,0,19.05,1.65,41.0,2,50.8,0,0,0,0,2013,10,1005,12.31895751,0
TA-20206,5,58,2,58,2,0,0,0,19.05,1.65,41.0,2,50.8,0,0,0,0,2013,10,1005,6.58235173,0
TA-20206,10,58,2,58,2,0,0,0,19.05,1.65,41.0,2,50.8,0,0,0,0,2013,10,1005,4.668295099,0
TA-20206,25,58,2,58,2,0,0,0,19.05,1.65,41.0,2,50.8,0,0,0,0,2013,10,1005,3.519304708,0
TA-20206,50,58,2,58,2,0,0,0,19.05,1.65,41.0,2,50.8,0,0,0,0,2013,10,1005,3.204932034,0
TA-20206,100,58,2,58,2,0,0,0,19.05,1.65,41.0,2,50.8,0,0,0,0,2013,10,1005,3.063047022,0
TA-20206,250,58,2,58,2,0,0,0,19.05,1.65,41.0,2,50.8,0,0,0,0,2013,10,1005,2.979585251,0
TA-20208,1,58,1,58,1,16,1,0,25.4,2.41,132.0,4,50.8,0,0,0,0,2013,10,1005,29.51208248,0
TA-20208,2,58,1,58,1,16,1,0,25.4,2.41,132.0,4,50.8,0,0,0,0,2013,10,1005,17.65216472,0
TA-20208,5,58,1,58,1,16,1,0,25.4,2.41,132.0,4,50.8,0,0,0,0,2013,10,1005,10.53843971,0
TA-20208,10,58,1,58,1,16,1,0,25.4,2.41,132.0,4,50.8,0,0,0,0,2013,10,1005,8.165343334,0
TA-20208,25,58,1,58,1,16,1,0,25.4,2.41,132.0,4,50.8,0,0,0,0,2013,10,1005,6.740929096,0
TA-20208,50,58,1,58,1,16,1,0,25.4,2.41,132.0,4,50.8,0,0,0,0,2013,10,1005,6.334748474,0
TA-20208,100,58,1,58,1,16,1,0,25.4,2.41,132.0,4,50.8,0,0,0,0,2013,10,1005,6.148350517,0
TA-20208,250,58,1,58,1,16,1,0,25.4,2.41,132.0,4,50.8,0,0,0,0,2013,10,1005,6.034286096,0
TA-20211,1,58,1,58,1,16,1,0,9.52,0.71,90.0,3,31.75,0,0,0,0,2013,7,913,27.94300117,0
TA-20211,2,58,1,58,1,16,1,0,9.52,0.71,90.0,3,31.75,0,0,0,0,2013,7,913,16.08308341,0
TA-20211,5,58,1,58,1,16,1,0,9.52,0.71,90.0,3,31.75,0,0,0,0,2013,7,913,8.966576342,0
TA-20211,10,58,1,58,1,16,1,0,9.52,0.71,90.0,3,31.75,0,0,0,0,2013,7,913,6.596262025,0
TA-20211,25,58,1,58,1,16,1,0,9.52,0.71,90.0,3,31.75,0,0,0,0,2013,7,913,5.171847788,0
TA-20211,50,58,1,58,1,16,1,0,9.52,0.71,90.0,3,31.75,0,0,0,0,2013,7,913,4.765667166,0
